"RegionID","Date","RegionName","State","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
394630,2019-03-31,"Gettysburg, PA","PA",361,200000,-0.00398406374501992,-0.00348779272546089,0.0598834128245893,0.0318267365344074,0.000652334376609831,"2007-05","2007-Q2",227600,-0.121265377855888,"2005-11"
394980,2019-03-31,"Pine Bluff, AR","AR",362,75200,0.00669344042838019,0.0301369863013699,0.12743628185907,0.0551397858959952,,"2010-08","2010-Q3",79100,-0.0493046776232617,
395168,2019-03-31,"Tullahoma, TN","TN",363,138100,0.00290486564996369,0.0161883738042678,0.100398406374502,0.06840620418606,0.0344746627489441,"2019-03","2019-Q1",138100,0,"2019-03"
395023,2019-03-31,"Richmond, KY","KY",364,156100,0.0032133676092545,0.00839793281653747,0.0662568306010929,0.053132877783111,0.023785028635346,"2019-03","2019-Q1",156100,0,"2019-03"
394302,2019-03-31,"Adrian, MI","MI",365,133000,-0.00299850074962519,0.00529100529100529,0.0631494804156675,0.0793272911727014,,"2019-02","2019-Q1",133400,-0.00299850074962519,"2019-01"
395173,2019-03-31,"Twin Falls, ID","ID",366,200700,0.00601503759398496,0.0198170731707317,0.114380899500278,0.0702938470396941,0.037044318393338,"2019-03","2019-Q1",200700,0,"2019-03"
394501,2019-03-31,"Corning, NY","NY",367,95200,0.0010515247108307,0.00740740740740741,0,0.0153918486307534,0.0211792107154203,"2018-09","2018-Q3",96800,-0.0165289256198347,"2018-02"
395080,2019-03-31,"Sebring, FL","FL",368,133200,0,0.000751314800901578,0.0656,0.12263020919924,0.0189515050952602,"2006-07","2006-Q3",171100,-0.221507890122735,"2005-06"
395166,2019-03-31,"Truckee, CA","CA",369,461200,0.00195524657831849,0.00195524657831849,0.0488969752103707,0.0631249815266652,0.0252531742963185,"2006-06","2006-Q2",496800,-0.071658615136876,"2005-05"
394953,2019-03-31,"Paducah, KY","KY",370,98100,-0.00708502024291498,-0.014070351758794,0.0208116545265349,0.0408561015765396,0.00910439985784262,"2018-09","2018-Q3",99800,-0.0170340681362725,"2018-07"
394637,2019-03-31,"Grand Forks, ND","ND",371,189900,-0.00262605042016807,-0.00367261280167891,0.0348773841961853,0.0631720692382973,0.0474952536539825,"2019-01","2019-Q1",190700,-0.00419507079181961,"2018-12"
395090,2019-03-31,"Shelby, NC","NC",372,100200,-0.00199203187250996,0.00602409638554217,0.0832432432432432,0.0398916763232848,0.00945575497459084,"2019-02","2019-Q1",100400,-0.00199203187250996,"2019-01"
394580,2019-03-31,"Fairbanks, AK","AK",373,248900,-0.00280448717948718,-0.0165942315290399,-0.00240480961923848,0.00831938087582618,0.00457254483587155,"2018-08","2018-Q3",256000,-0.027734375,"2017-11"
394928,2019-03-31,"Ocean City, NJ","NJ",374,348000,-0.00114810562571757,-0.000287273771904625,0.0475617098133654,0.0332474728554006,0.00351529619299273,"2006-07","2006-Q3",415700,-0.162857830165985,"2005-01"
394823,2019-03-31,"Mankato, MN","MN",375,195300,-0.00610687022900763,-0.00963488843813387,0.0596852957135106,0.0455592608332358,0.0243092691954281,"2019-01","2019-Q1",197700,-0.0121396054628225,"2018-11"
395038,2019-03-31,"Rome, GA","GA",376,127100,-0.00157109190887667,-0.000786163522012579,0.0609348914858097,0.0570702558293552,0.0161356991760893,"2019-02","2019-Q1",127300,-0.00157109190887667,"2018-12"
394441,2019-03-31,"Cape Girardeau, MO","MO",377,155900,0.00515796260477112,0.0209561231172233,0.0879274249825541,0.0565714774412394,0.0293842661948012,"2019-03","2019-Q1",155900,0,"2019-03"
394689,2019-03-31,"Hot Springs, AR","AR",378,141100,0.00213068181818182,0.00713775874375446,0.0321872713972202,0.0228955605219918,0.00608087609791208,"2019-03","2019-Q1",141100,0,"2019-03"
394655,2019-03-31,"Greenwood, SC","SC",379,118500,0.00338696020321761,0.0128205128205128,0.107476635514019,0.0505614796659717,0.0187610332024843,"2019-03","2019-Q1",118500,0,"2019-03"
395140,2019-03-31,"Sunbury, PA","PA",380,81100,0.00123456790123457,0.00247218788627936,0.01375,0.020152172710193,0.00947704845136799,"2019-03","2019-Q1",81100,0,"2019-03"
394469,2019-03-31,"Clarksburg, WV","WV",381,87300,-0.00908059023836549,-0.0157835400225479,-0.0124434389140272,0.0364259462190546,0.0259040747476107,"2018-09","2018-Q3",89700,-0.0267558528428094,"2018-03"
395190,2019-03-31,"Victoria, TX","TX",382,171700,-0.00866050808314088,0.00175029171528588,0.135582010582011,0.0502052990508342,0.0415314933441644,"2019-02","2019-Q1",173200,-0.00866050808314088,"2019-01"
395145,2019-03-31,"Talladega, AL","AL",383,94900,-0.00939457202505219,-0.0124869927159209,-0.0186142709410548,0.0251901828525622,0.00159450591295895,"2005-07","2005-Q3",101100,-0.0613254203758655,"2004-12"
394542,2019-03-31,"Dubuque, IA","IA",384,162500,-0.00122925629993854,0.00743955362678239,0.0470360824742268,0.0338248957279013,0.0224865569642156,"2019-02","2019-Q1",162700,-0.00122925629993854,"2019-02"
395153,2019-03-31,"The Villages, FL","FL",385,266600,0.000375234521575985,0.00832072617246596,0.0758676351896691,0.0430893242859809,0.0290574169560738,"2019-03","2019-Q1",266600,0,"2019-03"
394821,2019-03-31,"Manhattan, KS","KS",386,190600,0.00421496311907271,0.0192513368983957,0.0665920537213207,0.0489346714702894,0.0284330869932965,"2019-03","2019-Q1",190600,0,"2019-03"
394964,2019-03-31,"Parkersburg, WV","WV",387,98700,-0.00303030303030303,-0.0100300902708124,0.0143884892086331,0.0257923956297761,0.0169863180259828,"2018-12","2018-Q4",99700,-0.0100300902708124,"2018-09"
394942,2019-03-31,"Orangeburg, SC","SC",388,80100,-0.00124688279301746,0.0037593984962406,0.0942622950819672,0.0360530633954914,0.00526807916518823,"2007-04","2007-Q2",80900,-0.00988875154511743,"2007-01"
394462,2019-03-31,"Cheyenne, WY","WY",389,255700,0.00353218210361068,0.005505308690523,0.0761784511784512,0.0539728965252044,0.0307963541312737,"2019-03","2019-Q1",255700,0,"2019-03"
394907,2019-03-31,"New Castle, PA","PA",390,92800,-0.0021505376344086,0.00215982721382289,0.0462232243517475,0.0270660870893518,0.0113450299835762,"2019-02","2019-Q1",93000,-0.0021505376344086,"2019-02"
394410,2019-03-31,"Brainerd, MN","MN",391,175000,-0.0112994350282486,-0.0310077519379845,0.00864553314121038,0.0584990065369004,0.0226382516425423,"2018-12","2018-Q4",180600,-0.0310077519379845,"2018-07"
394733,2019-03-31,"Kalispell, MT","MT",392,309500,0.00226683937823834,0.017422748191979,0.11411087113031,0.0853498871431835,0.0339727416779363,"2019-03","2019-Q1",309500,0,"2019-03"
395086,2019-03-31,"Sevierville, TN","TN",393,187900,0.00967221923696937,0.0284619594964423,0.124476361460203,0.0658478565346166,0.0228513312181011,"2019-03","2019-Q1",187900,0,"2019-03"
394325,2019-03-31,"Ames, IA","IA",394,172400,-0.00115874855156431,-0.00115874855156431,-0.00862564692351926,0.035508671108373,0.0237741052633356,"2018-06","2018-Q2",174600,-0.0126002290950745,"2018-02"
394407,2019-03-31,"Bozeman, MT","MT",395,411000,0.00341796875,0.0165718525847143,0.0989304812834225,0.10946240825357,0.045655454766099,"2019-03","2019-Q1",411000,0,"2019-03"
394882,2019-03-31,"Moses Lake, WA","WA",396,177300,0.00738636363636364,0.019551466359977,0.0863970588235294,0.0596624927409726,0.0243410947314215,"2019-03","2019-Q1",177300,0,"2019-03"
394568,2019-03-31,"Elmira, NY","NY",397,95500,0.0010482180293501,0.0010482180293501,0.00315126050420168,0.00970009205014133,0.0166040493807869,"2018-08","2018-Q3",96300,-0.0083073727933541,"2018-05"
394847,2019-03-31,"Meadville, PA","PA",398,88400,0.00340522133938706,0.00798175598631699,-0.026431718061674,0.0271989202659484,0.0123356969458599,"2018-01","2018-Q1",93200,-0.0515021459227468,"2017-12"
394373,2019-03-31,"Beaver Dam, WI","WI",399,157400,-0.00694006309148265,0,0.0521390374331551,0.0425449161597129,0.01420003534138,"2019-02","2019-Q1",158500,-0.00694006309148265,"2018-12"
753912,2019-03-31,"Pinehurst-Southern Pines, NC","NC",400,219900,0.00136612021857924,0.00365130077590141,0.0880752102919347,0.0448330604379423,0.0174869125740065,"2019-03","2019-Q1",219900,0,"2019-03"
395175,2019-03-31,"Ukiah, CA","CA",401,362200,0.00165929203539823,-0.0111930111930112,0.0234529528115287,0.0724561060690569,0.0277013411309697,"2018-10","2018-Q4",376000,-0.0367021276595745,"2018-08"
753887,2019-03-31,"Hermiston-Pendleton, OR","OR",402,177600,0.00509337860780985,-0.00892857142857143,0.0862385321100917,0.054670909538908,0.032169135737445,"2018-12","2018-Q4",179200,-0.00892857142857143,"2018-11"
395248,2019-03-31,"Zanesville, OH","OH",403,116200,-0.011063829787234,-0.00598802395209581,0.0910798122065728,0.0552579494429002,0.0208864321239375,"2019-01","2019-Q1",117900,-0.0144189991518236,"2018-12"
394505,2019-03-31,"Corvallis, OR","OR",404,361000,0.00110926234054354,0.00894354387926216,0.0712166172106825,0.0825593214724991,0.0392264807187528,"2019-03","2019-Q1",361000,0,"2019-03"
394395,2019-03-31,"Bloomsburg, PA","PA",405,142600,0.000701754385964912,0.00281293952180028,0.0386016023306628,0.0320350509081391,0.0208599207576372,"2019-03","2019-Q1",142600,0,"2019-03"
394776,2019-03-31,"Laurel, MS","MS",406,119100,0.0118946474086661,0.0539823008849558,0.200604838709677,0.0690365308447418,0.0326182633361103,"2019-03","2019-Q1",119100,0,"2019-03"
395042,2019-03-31,"Russellville, AR","AR",407,110500,0.0036330608537693,0.0203139427516159,0.0686653771760155,0.0499506269147207,0.020054575024566,"2019-03","2019-Q1",110500,0,"2019-03"
394411,2019-03-31,"Branson, MO","MO",408,148800,0.006765899864682,0.0311850311850312,0.119638826185102,0.048544742170362,0.0229439172135084,"2019-03","2019-Q1",148800,0,"2019-03"
395212,2019-03-31,"Watertown, WI","WI",409,205500,0.00735294117647059,0.0249376558603491,0.118063112078346,0.050803455951884,0.0225030035350389,"2019-03","2019-Q1",205500,0,"2019-03"
394859,2019-03-31,"Midland, MI","MI",410,134200,0.00599700149925038,0.0189825360668185,0.0937245313773431,0.0417104929945213,0.0177038384332029,"2019-03","2019-Q1",134200,0,"2019-03"
394988,2019-03-31,"Pocatello, ID","ID",411,180100,0.0083986562150056,0.0315005727376861,0.158944658944659,0.0482424970186521,0.0317152031267955,"2019-03","2019-Q1",180100,0,"2019-03"
394755,2019-03-31,"Kokomo, IN","IN",412,99500,0.0030241935483871,0.0194672131147541,0.125565610859729,0.0315177301279685,0.00538207707108196,"2007-04","2007-Q2",101400,-0.0187376725838264,"2006-08"
394641,2019-03-31,"Grants Pass, OR","OR",413,271900,-0.00439399487367265,-0.0173473075533068,0.00853115727002967,0.0820550307662642,0.0253422069903573,"2018-11","2018-Q4",277100,-0.0187657885239986,"2018-06"
394699,2019-03-31,"Huntsville, TX","TX",414,171400,-0.000583090379008746,0.00410076157000586,0.0889453621346887,0.0680941789618252,0.040804302587353,"2019-02","2019-Q1",171500,-0.000583090379008746,"2019-02"
394986,2019-03-31,"Plattsburgh, NY","NY",415,131900,0.00533536585365854,0.00763941940412529,0.0353218210361068,0.0297794343003586,0.0205710679838829,"2019-03","2019-Q1",131900,0,"2019-03"
394638,2019-03-31,"Grand Island, NE","NE",416,152200,-0.00131233595800525,0.003295978905735,0.070323488045007,0.0649767306378994,0.0439457865595443,"2019-02","2019-Q1",152400,-0.00131233595800525,"2019-02"
394541,2019-03-31,"DuBois, PA","PA",417,72500,-0.00137741046831956,-0.00548696844993141,0.0386819484240688,0.0427786627721378,0.019786303300966,"2018-12","2018-Q4",72900,-0.00548696844993141,"2018-12"
394516,2019-03-31,"Danville, IL","IL",418,56700,-0.00700525394045534,-0.00351493848857645,0.036563071297989,0.0174567165681632,0.00106440589880852,"2005-11","2005-Q4",63900,-0.112676056338028,"2005-01"
394822,2019-03-31,"Manitowoc, WI","WI",419,110000,-0.00452488687782805,-0.0265486725663717,0.00917431192660551,,,"2014-07","2014-Q3",126400,-0.129746835443038,
394644,2019-03-31,"Great Falls, MT","MT",420,200100,-0.00596125186289121,0.00603318250377074,0.0758064516129032,0.0344833088410139,,"2019-02","2019-Q1",201300,-0.00596125186289121,"2019-01"
395231,2019-03-31,"Wilson, NC","NC",421,137400,-0.000727272727272727,-0.000727272727272727,0.0725995316159251,0.0309104574452339,0.00926117350665945,"2019-01","2019-Q1",137600,-0.00145348837209302,"2018-12"
394936,2019-03-31,"Olean, NY","NY",422,75700,-0.00131926121372032,-0.00916230366492147,-0.00394736842105263,0.0169446782853253,0.00685665873569974,"2018-09","2018-Q3",78800,-0.0393401015228426,"2018-03"
394350,2019-03-31,"Auburn, NY","NY",423,121500,0.0116569525395504,0.00913621262458472,0.0141903171953255,0.0284483173128369,0.0198694286211514,"2018-09","2018-Q3",123300,-0.0145985401459854,"2018-06"
394999,2019-03-31,"Portsmouth, OH","OH",424,78400,-0.00254452926208651,-0.00759493670886076,0.0652173913043478,0.0240976383297509,0.0323907880286698,"2018-12","2018-Q4",79000,-0.00759493670886076,"2018-11"
394345,2019-03-31,"Athens, TX","TX",425,158300,0.00380469245402663,0.0173521850899743,0.129907209136331,0.0571396115246363,0.0272343996298228,"2019-03","2019-Q1",158300,0,"2019-03"
394925,2019-03-31,"Oak Harbor, WA","WA",426,400100,-0.000249875062468766,0.00984351337708228,0.0506827731092437,0.0883622054149085,0.0230392070925256,"2019-02","2019-Q1",400200,-0.000249875062468766,"2019-02"
394465,2019-03-31,"Chillicothe, OH","OH",427,125400,0.000798084596967279,0.0236734693877551,0.11864406779661,0.0683524470692096,0.031009237719209,"2019-03","2019-Q1",125400,0,"2019-03"
395106,2019-03-31,"Somerset, PA","PA",428,96100,0,0.00523012552301255,0.0525739320920044,0.0224568463081039,0.0104633116131709,"2019-03","2019-Q1",96100,0,"2019-03"
395205,2019-03-31,"Warsaw, IN","IN",429,163800,0.0049079754601227,0.0104873534855028,0.100806451612903,0.0500680587851641,0.0256916846747062,"2019-03","2019-Q1",163800,0,"2019-03"
395133,2019-03-31,"Stillwater, OK","OK",430,152400,0.000656598818122127,0.00395256916996047,0.0311231393775372,0.0363225693289175,0.0196100889391477,"2019-03","2019-Q1",152400,0,"2019-03"
395010,2019-03-31,"Quincy, IL","IL",431,103200,-0.000968054211035818,-0.00386100386100386,-0.0190114068441065,0.0122600411850493,0.0158301794787441,"2018-01","2018-Q1",106000,-0.0264150943396226,"2017-12"
394738,2019-03-31,"Keene, NH","NH",432,202300,0.00797209765819631,0.0181177654755913,0.0766365087812666,0.0405962855021342,0.012822163324677,"2019-03","2019-Q1",202300,0,"2019-03"
395062,2019-03-31,"Sandusky, OH","OH",433,128200,0.00078064012490242,0.0094488188976378,0.0448247758761206,0.0270203135760632,0.00987632211824852,"2019-03","2019-Q1",128200,0,"2019-03"
395077,2019-03-31,"Searcy, AR","AR",434,116500,0.00517687661777394,0.0174672489082969,0.0747232472324723,0.0285587013786313,0.0210416990145201,"2019-03","2019-Q1",116500,0,"2019-03"
394489,2019-03-31,"Columbus, IN","IN",435,151600,0.00198281559814937,0.0120160213618158,0.0851825340014317,0.0464692068112946,0.0299129665799351,"2019-03","2019-Q1",151600,0,"2019-03"
395027,2019-03-31,"Roanoke Rapids, NC","NC",436,72400,0.00835654596100279,0.00555555555555556,0.069423929098966,0.0205450100613342,-0.00444726759287539,"2007-05","2007-Q2",82100,-0.118148599269184,"2005-12"
394452,2019-03-31,"Centralia, WA","WA",437,232100,-0.00086095566078347,-0.00086095566078347,0.119093539054966,0.0843783466812191,0.0299428813368008,"2019-01","2019-Q1",233000,-0.00386266094420601,"2018-12"
394445,2019-03-31,"Casper, WY","WY",438,206900,0.000483558994197292,0.00193704600484262,0.0293532338308458,0.0280189985227421,0.0157310354460889,"2019-03","2019-Q1",206900,0,"2019-03"
394675,2019-03-31,"Helena, MT","MT",439,245300,0.00615258408531583,0.0250731299623903,0.104457451598379,0.0392985780368549,0.0335810151541169,"2019-03","2019-Q1",245300,0,"2019-03"
394593,2019-03-31,"Findlay, OH","OH",440,140900,0.00786838340486409,0.0143988480921526,0.0722983257229833,0.0453059205889419,0.0224020347147895,"2019-03","2019-Q1",140900,0,"2019-03"
753928,2019-03-31,"Wisconsin Rapids-Marshfield, WI","WI",441,117200,0,0.00085397096498719,0.028972783143108,0.0392026069013991,0.0183646250120519,"2019-03","2019-Q1",117200,0,"2019-03"
394955,2019-03-31,"Palatka, FL","FL",442,112400,0.00267618198037466,0,0.151639344262295,0.0783069059644572,0.0124689335769315,"2006-12","2006-Q4",135400,-0.1698670605613,"2005-11"
395085,2019-03-31,"Seneca, SC","SC",443,170100,0.00353982300884956,0.0118976799524093,0.140845070422535,0.0539483151694997,0.0153257714224635,"2007-01","2007-Q1",173800,-0.0212888377445339,
394884,2019-03-31,"Mount Airy, NC","NC",444,115800,0,0.00783289817232376,0.0792171481826654,0.0384318271177519,0.0117824300586,"2019-03","2019-Q1",115800,0,"2019-03"
753881,2019-03-31,"Glenwood Springs, CO","CO",445,538000,0.0024222098006335,0.00994931481133846,0.0853338712931208,0.0873775006571107,0.0171882847546965,"2019-03","2019-Q1",538000,0,"2019-03"
394744,2019-03-31,"Key West, FL","FL",446,579500,0.00242172634492302,0.0143532294766322,0.0709665496211421,0.0788524439623715,0.035155939667959,"2005-11","2005-Q4",727400,-0.203326917789387,"2004-10"
394298,2019-03-31,"Aberdeen, WA","WA",447,182300,-0.000548245614035088,0.00496141124586549,0.104179285281647,0.0866863409776835,0.0243633879240301,"2019-02","2019-Q1",182400,-0.000548245614035088,"2019-02"
394626,2019-03-31,"Gallup, NM","NM",448,141800,0.0063875088715401,0.032774945375091,0.0566318926974665,-0.00554819270722784,-0.0136549536546892,"2007-11","2007-Q4",167100,-0.151406343506882,"2005-11"
394994,2019-03-31,"Port Angeles, WA","WA",449,290500,0.00380096751900484,0.00658350658350658,0.0978835978835979,0.0774070415605046,0.0212978577784646,"2019-03","2019-Q1",290500,0,"2019-03"
753883,2019-03-31,"Greenfield Town, MA","MA",450,218200,0,0.00552995391705069,0.039047619047619,0.0334504661772013,0.0139883800211091,"2019-03","2019-Q1",218200,0,"2019-03"
394897,2019-03-31,"Muskogee, OK","OK",451,70800,-0.00561797752808989,-0.0028169014084507,0.0411764705882353,0.0302454010448192,0.00674046916928583,"2019-01","2019-Q1",71300,-0.00701262272089762,"2018-12"
394614,2019-03-31,"Frankfort, KY","KY",452,139900,0.000715307582260372,0,0.0582450832072617,0.0397968038897589,0.0141178194939326,"2019-01","2019-Q1",140000,-0.000714285714285714,"2018-12"
395126,2019-03-31,"Statesboro, GA","GA",453,153100,0.00065359477124183,0.0145791915175613,0.119970738844184,0.0375985529640057,0.00992674400471061,"2019-03","2019-Q1",153100,0,"2019-03"
394826,2019-03-31,"Marion, IN","IN",454,88100,0.00113636363636364,0.0114810562571757,0.130937098844673,0.0332724787869725,0.0129019811813313,"2019-03","2019-Q1",88100,0,"2019-03"
395132,2019-03-31,"Stevens Point, WI","WI",455,168800,-0.00236406619385343,-0.00354191263282172,0.0563204005006258,0.0507306633471434,0.0292673386152396,"2019-01","2019-Q1",169400,-0.00354191263282172,"2018-11"
394866,2019-03-31,"Minot, ND","ND",456,241000,0.00584307178631052,0.0242243943901402,0.121451838064216,0.0253939636408531,0.0510368472434775,"2019-03","2019-Q1",241000,0,"2019-03"
395088,2019-03-31,"Shawnee, OK","OK",457,90400,-0.0022075055187638,0.00444444444444444,0.0736342042755344,0.0549028537713205,0.0214687985431872,"2019-02","2019-Q1",90600,-0.0022075055187638,"2019-01"
395021,2019-03-31,"Richmond, IN","IN",458,93800,-0.00530222693531283,0.00643776824034335,0.0634920634920635,0.0344167191038858,0.00606076741690864,"2019-02","2019-Q1",94300,-0.00530222693531283,"2019-01"
394647,2019-03-31,"Greeneville, TN","TN",459,96700,-0.00820512820512821,-0.0222446916076845,-0.00206398348813209,0.0527008539722944,0.01888509845252,"2018-09","2018-Q3",103300,-0.063891577928364,"2018-03"
394836,2019-03-31,"Martinsville, VA","VA",460,73600,-0.00540540540540541,-0.00808625336927224,0.0193905817174515,0.0232807282153804,-0.000271333769492288,"2006-08","2006-Q3",79300,-0.0718789407313997,"2006-02"
394600,2019-03-31,"Forest City, NC","NC",461,124000,-0.00321543408360129,0,0.0867659947414549,0.0551705696666702,0.0125133464947087,"2019-01","2019-Q1",124700,-0.00561347233360064,"2018-12"
394764,2019-03-31,"Lake City, FL","FL",462,143900,0.000695410292072323,0.0330222541277818,0.219491525423729,0.0831951233728727,0.0234756507981702,"2007-04","2007-Q2",151600,-0.0507915567282322,"2006-08"
394736,2019-03-31,"Kapaa, HI","HI",463,574600,0.00436986540814543,0.033267397950009,0.0878455130632336,0.0611266210432322,0.0308606842969805,"2006-12","2006-Q4",590900,-0.0275850397698426,"2006-02"
394829,2019-03-31,"Marquette, MI","MI",464,150800,-0.00198544010589014,-0.000662690523525514,0.0508710801393728,0.0666839012752738,0.0428762297419156,"2019-01","2019-Q1",151300,-0.00330469266358229,"2018-12"
394762,2019-03-31,"LaGrange, GA","GA",465,116300,0.00345125107851596,0.0174978127734033,0.136852394916911,0.0526098775408839,0.0139044447958672,"2019-03","2019-Q1",116300,0,"2019-03"
394877,2019-03-31,"Morehead City, NC","NC",466,258200,-0.00231839258114374,-0.00308880308880309,0.0551695954229669,0.0465124256358529,0.00319244909889527,"2007-05","2007-Q2",288300,-0.10440513354145,"2005-12"
394752,2019-03-31,"Klamath Falls, OR","OR",467,169600,0.00295683027794205,0.00952380952380952,0.0693568726355612,0.0649789914421914,0.0126268192971006,"2006-10","2006-Q4",178200,-0.0482603815937149,"2006-04"
394825,2019-03-31,"Marinette, WI","WI",468,103600,0.00387596899224806,0.0237154150197628,0.115177610333692,0.0570560585505986,0.0329702022976566,"2019-03","2019-Q1",103600,0,"2019-03"
394587,2019-03-31,"Farmington, MO","MO",469,117700,0.00170212765957447,0.000850340136054422,0.101028999064546,0.0770703898995189,0.0340616625834373,"2019-03","2019-Q1",117700,0,"2019-03"
394456,2019-03-31,"Charleston, IL","IL",470,84300,0.00118764845605701,0.00357142857142857,0.0738853503184713,0.0399653463308309,0.0131169595401688,"2019-03","2019-Q1",84300,0,"2019-03"
394343,2019-03-31,"Athens, OH","OH",471,139500,-0.00357142857142857,-0.00641025641025641,0.0433807030665669,0.0426668262817547,0.0183555843819929,"2019-01","2019-Q1",140600,-0.00782361308677098,"2018-12"
394472,2019-03-31,"Clearlake, CA","CA",472,243500,-0.00245800901269971,-0.0209087253719341,0.0522904062229905,0.0971046102454158,0.0255522301067532,"2006-01","2006-Q1",303800,-0.198485845951284,"2005-02"
394701,2019-03-31,"Hutchinson, KS","KS",473,92500,0.00216684723726977,0.00872410032715376,0.0404949381327334,0.0338939503522335,0.010047103305961,"2019-03","2019-Q1",92500,0,"2019-03"
394586,2019-03-31,"Faribault, MN","MN",474,229100,0.00350416119141481,0.0177698800533096,0.0796418473138549,0.0671990211104423,0.0294409195590686,"2019-03","2019-Q1",229100,0,"2019-03"
753891,2019-03-31,"Ionia, MI","MI",475,131600,-0.00679245283018868,-0.0142322097378277,-0.000759301442672741,0.0646728110026382,0.0300239423130135,"2018-05","2018-Q2",135000,-0.0251851851851852,"2018-03"
394693,2019-03-31,"Hudson, NY","NY",476,235400,0.00555318240068347,0.0239234449760766,0.0641952983725136,0.034896096538523,0.0106681043981456,"2019-03","2019-Q1",235400,0,"2019-03"
395105,2019-03-31,"Somerset, KY","KY",477,115700,-0.00172562553925798,0.00173160173160173,0.0575868372943327,0.0304212445465055,0.0199079460571403,"2019-02","2019-Q1",115900,-0.00172562553925798,"2019-02"
394496,2019-03-31,"Coos Bay, OR","OR",478,200900,-0.000994530084535057,-0.00544554455445545,0.0824353448275862,0.061025613053487,0.019943062057181,"2018-12","2018-Q4",202000,-0.00544554455445545,"2018-11"
395199,2019-03-31,"Walla Walla, WA","WA",479,242100,0.000826787928896238,0.0100125156445557,0.131837307152875,0.0718868820542726,0.0307722721873143,"2019-03","2019-Q1",242100,0,"2019-03"
395071,2019-03-31,"Sayre, PA","PA",480,137000,0.00146198830409357,0.00735294117647059,0.0339622641509434,0.0226261538457653,0.0371796928032697,"2019-03","2019-Q1",137000,0,"2019-03"
394939,2019-03-31,"Oneonta, NY","NY",481,133000,-0.0015015015015015,-0.00894187779433681,0.0310077519379845,0.0257911530779404,0.00686908052188295,"2018-12","2018-Q4",134200,-0.00894187779433681,"2018-10"
394605,2019-03-31,"Fort Madison, IA","IA",482,81700,-0.0048721071863581,-0.0156626506024096,0.00245398773006135,0.0401594217790058,0.0189745538030377,"2018-12","2018-Q4",83000,-0.0156626506024096,"2018-09"
394360,2019-03-31,"Baraboo, WI","WI",483,176500,-0.00282485875706215,-0.00113186191284663,0.018465089440277,0.0478754380602562,0.0178356393928027,"2019-01","2019-Q1",177200,-0.00395033860045147,"2018-12"
753903,2019-03-31,"Marietta, OH","OH",484,122900,-0.00405186385737439,-0.00807102502017756,0.0371308016877637,0.0559788182607408,0.0297178819773547,"2018-09","2018-Q3",131400,-0.0646879756468798,"2018-08"
395049,2019-03-31,"Salina, KS","KS",485,117000,0.00429184549356223,0.00775193798449612,0.0437109723461195,0.0339752265319502,0.012433559169746,"2019-03","2019-Q1",117000,0,"2019-03"
395044,2019-03-31,"Rutland, VT","VT",486,157300,-0.00443037974683544,-0.0056890012642225,0.0274330502939255,0.0132233628109908,-0.00512884551530757,"2007-03","2007-Q1",173000,-0.0907514450867052,"2005-06"
395024,2019-03-31,"Rio Grande City, TX","TX",487,67400,-0.00443131462333826,-0.0274170274170274,-0.0953020134228188,0.0094615575225192,0.00629570403362645,"2017-09","2017-Q3",75100,-0.102529960053262,"2014-10"
394618,2019-03-31,"Fremont, OH","OH",488,114000,-0.00523560209424084,-0.00783289817232376,0.0624417520969245,0.0447247309342027,0.0229021626586703,"2019-01","2019-Q1",115200,-0.0104166666666667,"2018-12"
394889,2019-03-31,"Mount Vernon, OH","OH",489,133600,-0.00521221146686523,-0.00742942050520059,-0.0205278592375367,0.104171188210356,0.0411073198160146,"2018-09","2018-Q3",140300,-0.0477548111190306,"2017-06"
394787,2019-03-31,"Lewiston, ID","ID",490,237600,0.00210881484605652,0.0114942528735632,0.123404255319149,0.0898923154876987,0.0462355299946362,"2019-03","2019-Q1",237600,0,"2019-03"
395092,2019-03-31,"Shelton, WA","WA",491,275300,-0.00108853410740203,0.00437796424662532,0.0972499003587087,0.08321559260301,0.0283795056991258,"2019-02","2019-Q1",275600,-0.00108853410740203,"2019-01"
394309,2019-03-31,"Albemarle, NC","NC",492,141200,-0.00141442715700141,0.00355366027007818,0.0753998476770754,0.0592238410488122,0.0181113263525399,"2019-02","2019-Q1",141400,-0.00141442715700141,"2019-01"
394570,2019-03-31,"Enid, OK","OK",493,103600,-0.0048030739673391,-0.0170777988614801,0.00290416263310745,0.0408611063180055,0.0245352870824742,"2018-12","2018-Q4",105400,-0.0170777988614801,"2018-04"
753893,2019-03-31,"Jefferson, GA","GA",494,199200,0,0.00150829562594269,0.104825291181364,0.0871040152115741,0.0332692128878194,"2019-01","2019-Q1",199500,-0.00150375939849624,"2019-01"
394629,2019-03-31,"Georgetown, SC","SC",495,211000,0.000474158368895211,0.0153994225216554,0.0560560560560561,0.0415984309136379,0.00254717222663614,"2007-04","2007-Q2",251700,-0.161700437028208,"2006-01"
394759,2019-03-31,"Laconia, NH","NH",496,251800,0,0.014913341394599,0.0943068231203824,0.0681382196843598,0.0218269856481048,"2019-03","2019-Q1",251800,0,"2019-03"
