id,neighbourhood_cleansed,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value
1461814,Flatbush,Private room,1,1,1,69,4,3,34,98,10,10
1370405,East Flatbush,Private room,1,1,1,53,1,139,232,96,10,10
1280412,Bedford-Stuyvesant,Private room,2,1,1,100,2,63,0,,,
1132409,Upper West Side,Entire home/apt,4,1,,79,30,41,12,93,10,10
1129483,East Village,Entire home/apt,3,1,1,199,3,314,40,96,10,9
1089542,East Flatbush,Private room,2,1,1,47,2,86,246,93,10,10
1063554,Bushwick,Private room,2,1,1,60,2,36,7,100,10,10
957002,Upper West Side,Entire home/apt,2,1,1,100,1,289,124,86,10,9
825545,Greenwich Village,Private room,2,1,1,111,30,94,77,95,10,10
825486,Upper East Side,Entire home/apt,4,1,2,135,1,51,224,83,9,9
10365991,Murray Hill,Entire home/apt,3,1,2,83,1,0,2,90,10,9
10251768,East Harlem,Entire home/apt,2,1,1,135,1,0,4,95,10,9
10101358,East Village,Private room,2,1,1,90,2,0,0,,,
10072750,Upper West Side,Entire home/apt,6,2,3,350,7,0,0,,,
10033868,Hell's Kitchen,Entire home/apt,5,1,2,166,30,308,7,89,9,9
10032560,East Harlem,Entire home/apt,3,1,1,250,3,11,26,96,10,10
10017359,Hell's Kitchen,Private room,3,1,1,170,1,0,112,96,10,10
10011763,Bushwick,Private room,2,1,1,70,1,0,21,97,10,10
9901546,Prospect Heights,Entire home/apt,3,1,1,125,2,0,7,97,10,10
9894820,Upper East Side,Entire home/apt,3,1,2,149,1,0,1,,,
9866039,Midtown,Entire home/apt,4,1,1,270,4,0,8,100,10,10
9842780,Greenwich Village,Entire home/apt,3,1,1,250,3,9,0,,,
9685104,Roosevelt Island,Private room,3,1,1,85,3,0,32,92,9,9
9668485,East Harlem,Private room,2,2,1,110,1,253,116,92,10,9
9556028,East Village,Entire home/apt,5,2.5,3,500,5,0,4,95,10,10
9525241,Chelsea,Entire home/apt,2,1,1,126,4,0,8,100,10,10
9510385,Astoria,Private room,1,1,1,70,2,179,23,97,10,10
9488285,Bedford-Stuyvesant,Entire home/apt,16,2,4,330,2,308,19,89,10,9
9447650,Hell's Kitchen,Entire home/apt,2,1,1,150,3,186,138,98,10,10
9415828,West Village,Entire home/apt,2,1,1,300,2,0,3,90,10,10
9386923,Bushwick,Private room,2,1,1,84,2,256,44,89,9,9
9351006,Brownsville,Private room,3,1,1,69,2,247,68,96,10,10
9263457,Upper West Side,Private room,3,1,1,800,5,0,0,,,
9248049,Hell's Kitchen,Entire home/apt,2,1,1,195,3,183,173,96,10,10
9240067,Upper East Side,Entire home/apt,2,1,1,170,1,290,124,91,10,9
9211258,Hell's Kitchen,Entire home/apt,3,1,1,250,2,0,0,,,
757007,Bedford-Stuyvesant,Entire home/apt,2,1,1,175,7,0,1,100,10,10
755703,Bushwick,Private room,2,1,1,55,3,0,10,96,9,10
658008,Bedford-Stuyvesant,Entire home/apt,5,1,1,75,3,212,157,90,10,10
555206,East Village,Private room,1,1,1,99,6,0,79,97,10,9
525120,Chelsea,Entire home/apt,2,1,0,135,3,99,41,92,10,9
504362,Prospect Heights,Entire home/apt,5,1,2,209,3,137,50,94,10,9
468613,Lower East Side,Private room,1,,1,,1,0,0,,,
424767,Midtown,Entire home/apt,4,1,0,325,2,205,190,99,10,10
352864,Upper East Side,Private room,2,1,1,60,3,0,3,70,8,8
42729,Carroll Gardens,Entire home/apt,2,,2,165,2,322,145,92,10,9
34371913,Flatbush,Private room,2,1,1,75,1,114,0,,,
34354490,Upper West Side,Private room,1,1,1,125,5,45,0,,,
34261963,Midtown,Private room,1,1,1,109,60,262,0,,,
34226966,East Flatbush,Private room,2,1,2,36,1,88,0,,,
34175118,Little Italy,Entire home/apt,3,1,1,150,30,334,0,,,
34106210,Bedford-Stuyvesant,Entire home/apt,6,2,3,175,7,75,0,,,
34060909,Briarwood,Entire home/apt,2,1,0,70,1,344,0,,,
34053516,Gravesend,Entire home/apt,4,1,2,180,3,147,0,,,
28440683,Bedford-Stuyvesant,Entire home/apt,2,1,0,75,5,0,4,100,10,9
28282908,Bushwick,Private room,2,1,1,70,3,0,8,100,9,10
27890556,Bedford-Stuyvesant,Private room,2,2,1,45,2,69,37,95,10,10
27876600,Upper East Side,Entire home/apt,2,1,0,260,5,88,3,93,10,9
27788826,Upper East Side,Entire home/apt,4,1,0,120,10,0,3,100,10,10
27779367,Park Slope,Private room,1,1,1,150,5,13,1,100,10,10
27737158,Hell's Kitchen,Entire home/apt,5,1,2,180,1,34,32,87,9,9
27697402,Bedford-Stuyvesant,Private room,2,1,1,85,2,365,0,,,
27629599,Lower East Side,Entire home/apt,5,1,2,299,3,20,9,90,10,9
27612876,Flushing,Private room,1,1,1,80,1,356,19,96,10,10
27611771,West Village,Entire home/apt,2,1,0,165,20,276,2,100,10,9
27454691,Bushwick,Private room,2,1,1,106,1,10,2,100,10,10
27202749,Bedford-Stuyvesant,Private room,5,1,2,135,2,217,6,100,9,10
27106745,East Village,Private room,2,1,1,160,2,0,14,100,10,10
27051298,Midtown,Entire home/apt,4,1,1,190,30,352,2,90,9,8
26777328,Hell's Kitchen,Private room,2,2,1,105,1,241,49,89,10,9
26603929,Upper West Side,Private room,2,2,1,52,1,19,47,97,10,10
26529594,Chelsea,Entire home/apt,4,1,2,350,2,2,20,99,10,9
26518916,Bushwick,Private room,1,1,1,30,10,32,3,80,9,8
26422007,Upper West Side,Entire home/apt,4,1,1,200,15,365,1,100,10,10
26313558,Upper West Side,Entire home/apt,4,2,2,295,3,3,21,99,10,10
26294658,Bedford-Stuyvesant,Private room,2,1,1,37,30,102,2,100,10,10
26188665,Upper West Side,Private room,4,1,1,90,2,0,6,100,9,9
26050423,Bushwick,Private room,2,1,1,60,2,1,16,93,10,9
26040426,West Village,Entire home/apt,3,1,1,300,3,19,2,60,8,8
31085213,Hell's Kitchen,Private room,2,1,1,209,1,112,15,91,9,9
31061764,Murray Hill,Private room,4,1,1,130,1,146,2,80,6,8
30937764,Murray Hill,Entire home/apt,2,1,0,275,2,192,1,100,10,10
30394274,West Village,Entire home/apt,2,1,1,412,30,307,0,,,
30393778,Murray Hill,Entire home/apt,2,1,1,261,30,297,0,,,
30393670,East Village,Entire home/apt,2,1,1,298,30,328,0,,,
30389336,East Village,Entire home/apt,2,1,0,273,90,261,0,,,
30369420,Chelsea,Entire home/apt,2,1,1,380,30,304,0,,,
30355292,Lower East Side,Shared room,1,1.5,1,32,14,340,1,100,10,10
13669942,Carroll Gardens,Private room,2,1.5,1,100,2,0,25,93,9,9
13651173,East Village,Private room,2,1,1,130,1,0,4,100,10,10
13623747,Astoria,Entire home/apt,3,1,0,125,25,0,5,92,10,9
13585495,Little Italy,Private room,2,1,1,110,2,0,1,80,6,10
13573625,Midtown,Entire home/apt,5,1,1,259,4,0,0,,,
13544987,Murray Hill,Entire home/apt,3,1,1,200,3,0,1,100,10,10
13506967,Cobble Hill,Entire home/apt,4,1,1,142,3,0,8,95,9,10
13466663,Civic Center,Private room,2,1,1,95,1,0,10,96,10,10
30279712,East Flatbush,Entire home/apt,2,1,1,91,2,277,8,100,10,10
30247950,Midtown,Entire home/apt,15,4.5,6,,4,270,21,96,9,9
30232758,Bushwick,Entire home/apt,6,2.5,2,175,4,29,11,100,10,10
30067767,Upper East Side,Private room,2,2.5,1,150,5,317,3,93,9,10
29990168,Bushwick,Entire home/apt,8,1,1,85,30,337,2,100,10,10
29805233,Upper East Side,Entire home/apt,6,1,2,265,7,143,26,95,10,9
29778804,Astoria,Private room,1,1.5,1,25,7,62,2,100,10,10
29633588,Bedford-Stuyvesant,Private room,5,2.5,1,90,2,312,9,87,9,8
29629878,Bedford-Stuyvesant,Private room,2,1,1,100,3,359,1,100,10,10
29489407,Hell's Kitchen,Entire home/apt,2,1,0,117,30,280,1,100,10,10
29417325,Tribeca,Private room,3,1,1,149,1,303,19,93,9,10
29385308,Carroll Gardens,Entire home/apt,2,1,0,130,4,145,4,85,10,10
29183697,Bedford-Stuyvesant,Private room,2,2,1,65,2,296,4,80,10,9
29149612,Astoria,Private room,2,1.5,1,87,1,300,8,98,10,10
29058075,Forest Hills,Private room,1,1.5,1,150,2,365,1,100,10,10
28992002,Bushwick,Private room,2,1,1,55,2,0,14,87,10,9
28983494,East Flatbush,Entire home/apt,4,1,1,135,4,350,6,93,10,9
28961050,Bedford-Stuyvesant,Private room,2,2,1,63,2,356,12,87,9,9
28631359,Bedford-Stuyvesant,Entire home/apt,2,1,2,89,3,22,38,94,10,10
28614707,East Village,Entire home/apt,2,1,1,240,3,0,2,100,10,10
28459635,Bedford-Stuyvesant,Private room,2,1,1,50,2,0,2,100,10,10
28335955,Bushwick,Private room,1,1,0,60,1,177,1,100,10,10
28310943,Hell's Kitchen,Entire home/apt,4,1,2,350,1,115,28,96,10,9
28300510,Bedford-Stuyvesant,Private room,2,1,1,50,1,46,28,94,10,9
28256883,East Harlem,Entire home/apt,3,1,1,250,1,16,6,100,10,10
28136160,Hell's Kitchen,Entire home/apt,2,1,1,150,29,228,2,100,10,9
28081740,Upper West Side,Entire home/apt,3,1,1,175,1,124,1,100,10,10
27993571,Bushwick,Private room,1,2,3,130,3,365,1,100,10,10
27836216,Bushwick,Private room,2,1,1,55,3,0,4,80,9,8
27730153,Astoria,Entire home/apt,2,1,1,170,2,0,11,98,10,10
27582046,SoHo,Entire home/apt,5,2,2,650,4,87,4,100,10,10
27429817,Flushing,Entire home/apt,3,1,1,159,2,67,2,100,10,10
12831310,East Village,Private room,2,1,1,60,1,0,2,80,8,8
12558307,Midtown,Entire home/apt,6,2,2,299,2,0,4,90,9,10
12515056,Lower East Side,Entire home/apt,6,1,2,137,30,51,5,75,7,7
12131147,West Village,Entire home/apt,2,1,1,268,1,0,3,100,9,9
12114628,Upper West Side,Entire home/apt,4,2,2,300,5,0,3,100,10,9
12028495,Sea Gate,Private room,2,1,1,71,1,0,0,,,
12005923,Upper West Side,Private room,2,1,1,120,3,365,9,97,10,9
11967410,Little Italy,Entire home/apt,3,1,0,125,30,319,3,87,9,9
11751327,Midtown,Entire home/apt,3,1,1,125,30,153,10,90,9,8
11671588,Upper West Side,Entire home/apt,4,1,2,150,30,246,4,90,9,8
11553357,Bedford-Stuyvesant,Entire home/apt,4,1,1,125,2,355,37,94,10,10
11531322,Sunset Park,Entire home/apt,8,2,3,200,4,0,1,80,10,8
11396922,Prospect Heights,Entire home/apt,2,1,1,150,21,0,1,100,10,8
11167618,Park Slope,Entire home/apt,2,1,1,125,2,0,8,97,9,10
11165881,Long Island City,Private room,2,1,1,59,1,55,19,100,10,10
6678082,Bedford-Stuyvesant,Entire home/apt,4,1,2,150,4,310,65,96,10,10
6671082,East Village,Entire home/apt,5,1,2,150,35,272,7,100,10,9
6620407,Bedford-Stuyvesant,Entire home/apt,2,1,1,98,10,0,7,100,10,10
6262645,East Harlem,Private room,2,1,1,90,3,209,91,94,10,9
6198636,Upper West Side,Entire home/apt,1,1,0,190,2,0,1,80,10,8
6140695,Lower East Side,Entire home/apt,4,1,0,105,30,246,12,82,10,8
5958299,Chelsea,Private room,4,1,1,100,1,34,145,94,10,9
5831012,Upper East Side,Private room,1,1,1,150,25,58,2,100,10,10
5495927,Tremont,Private room,2,1,1,42,2,0,25,97,9,9
5390483,Upper West Side,Private room,1,1,1,250,7,0,3,90,10,10
5061309,Bushwick,Private room,2,1,1,60,1,187,143,98,10,10
4948928,Hell's Kitchen,Entire home/apt,2,1,1,80,20,337,5,70,3,8
4885673,Greenwich Village,Private room,1,1,1,135,5,303,17,96,10,9
4866620,Upper East Side,Private room,2,1,1,94,1,86,44,85,9,8
4813781,Upper West Side,Private room,2,1,1,90,5,53,5,100,10,10
4776065,Hell's Kitchen,Private room,2,1,1,49,1,1,99,90,9,9
4768982,Bushwick,Private room,2,1,1,45,12,0,0,,,
4720752,Upper East Side,Private room,1,2,1,175,30,365,0,,,
4650123,Lower East Side,Entire home/apt,4,1,2,109,3,39,37,94,9,9
4503472,Park Slope,Entire home/apt,3,1,2,163,4,117,55,93,9,9
4492821,Boerum Hill,Entire home/apt,2,1,2,120,3,0,3,80,10,8
4456004,Bushwick,Private room,2,2,1,60,3,0,4,100,10,10
4410988,Tribeca,Entire home/apt,3,1.5,1,138,31,107,0,,,
4297952,Chelsea,Entire home/apt,2,1,1,199,2,174,184,97,10,10
4287589,Sunset Park,Entire home/apt,4,1,1,125,2,338,43,94,10,9
4281241,Greenwich Village,Entire home/apt,2,1,0,149,1,0,26,94,9,10
4172947,Bedford-Stuyvesant,Entire home/apt,3,1,2,95,4,0,69,97,10,9
8555872,Boerum Hill,Private room,2,1,1,74,1,108,229,95,9,9
8372650,Midtown,Entire home/apt,3,1,1,300,3,0,0,,,
8327302,Flatbush,Private room,2,1,1,52,1,333,68,94,10,9
8301850,Bedford-Stuyvesant,Entire home/apt,2,1,1,160,2,257,54,99,10,10
8117729,East Village,Entire home/apt,1,1,0,250,31,358,2,100,8,8
8071687,SoHo,Entire home/apt,4,1,1,350,3,218,68,98,10,9
8001648,Midtown,Entire home/apt,6,1,3,250,90,0,3,90,9,9
7761394,Bedford-Stuyvesant,Private room,1,2,1,45,4,0,2,70,8,8
7652929,Upper West Side,Private room,2,1,1,150,1,0,2,90,9,9
7583901,West Village,Entire home/apt,3,1,1,246,1,0,0,,,
7561314,Bushwick,Private room,2,1,1,48,4,0,8,95,9,10
7500571,Bedford-Stuyvesant,Entire home/apt,5,1,1,102,3,332,60,95,10,10
7482970,Hell's Kitchen,Entire home/apt,6,1,2,499,3,242,142,97,10,9
6259928,East Village,Private room,2,1,1,75,6,0,3,93,10,10
6226327,Midtown,Entire home/apt,4,1,1,182,4,349,48,80,9,8
6197134,Park Slope,Private room,2,1,1,100,3,328,90,97,10,10
6052129,East Harlem,Entire home/apt,2,1,1,149,4,2,13,95,9,10
5105989,Gramercy,Private room,2,1,1,99,1,64,115,88,9,8
18805588,Flushing,Entire home/apt,5,2,2,183,30,323,2,100,10,10
18585458,East Flatbush,Entire home/apt,4,1,2,105,2,340,106,98,10,10
31794109,Chelsea,Entire home/apt,2,1,0,236,30,1,0,,,
31711813,Whitestone,Entire home/apt,8,1,1,140,1,139,6,97,10,10
31711234,Woodhaven,Private room,2,1,1,39,2,68,0,,,
31696775,Astoria,Private room,1,1,1,45,2,80,6,100,10,10
31685548,Long Island City,Private room,1,1,1,70,10,37,1,100,10,8
31583242,Flatbush,Entire home/apt,2,1,0,95,2,12,5,100,10,10
25803944,Bedford-Stuyvesant,Private room,1,2,1,60,2,346,10,90,9,9
25492971,Upper West Side,Entire home/apt,4,1,1,149,1,263,4,90,10,10
25356696,East Village,Private room,2,1,1,150,3,39,26,100,10,10
25216727,Upper West Side,Entire home/apt,3,1,0,150,3,0,6,100,10,10
25160226,East Flatbush,Entire home/apt,6,1,2,150,2,163,4,75,9,9
25127644,Lower East Side,Entire home/apt,3,1,1,159,4,47,9,100,10,10
17104272,Bedford-Stuyvesant,Private room,2,1,1,70,2,213,5,100,10,9
17088382,Upper East Side,Private room,1,1,1,80,7,104,1,100,8,6
16928488,Bedford-Stuyvesant,Entire home/apt,2,1,1,150,2,59,31,99,10,10
16805050,East Flatbush,Shared room,4,2,1,28,30,365,3,70,8,7
16581779,Bedford-Stuyvesant,Entire home/apt,5,1,2,149,7,68,32,92,9,9
16466733,Tribeca,Entire home/apt,2,1,1,190,3,0,0,,,
16239225,Flatbush,Private room,2,1,1,90,1,0,2,80,10,8
16230640,Upper West Side,Private room,2,1,1,75,2,0,3,100,10,10
16067816,Sunset Park,Entire home/apt,4,1,2,75,4,0,5,85,10,9
15941474,Briarwood,Private room,2,1,1,100,1,361,70,89,9,9
15928774,Elmhurst,Private room,2,3,1,40,1,160,85,96,10,10
15872623,Gramercy,Entire home/apt,4,1,1,,30,152,36,84,9,9
15703497,Murray Hill,Entire home/apt,5,1,2,180,30,255,0,,,
15699850,Flatbush,Entire home/apt,6,2,2,180,3,0,5,100,10,10
15598367,Cambria Heights,Private room,2,1,1,47,1,0,63,91,9,9
15564955,Midtown,Private room,2,1,1,230,8,87,4,100,8,8
15508399,Hell's Kitchen,Entire home/apt,6,1,2,202,30,294,3,100,10,10
15308451,Park Slope,Entire home/apt,4,1,1,105,30,226,7,96,10,10
15191740,Midtown,Private room,2,1,0,297,2,300,30,87,9,9
15128456,Bushwick,Private room,1,1,1,65,1,305,18,100,10,10
15080267,Bedford-Stuyvesant,Private room,3,1.5,1,99,3,25,20,92,9,9
15040421,East Harlem,Private room,1,1.5,1,55,7,353,2,100,10,8
15016495,Sunset Park,Private room,1,1,1,60,7,88,0,,,
14911767,Park Slope,Entire home/apt,5,1,2,180,31,122,8,100,10,9
14869260,Upper East Side,Private room,2,1,1,65,1,0,1,100,10,
14860775,Murray Hill,Entire home/apt,4,1,2,126,1,243,56,86,9,9
14827512,SoHo,Shared room,1,1,1,100,1,75,41,98,9,10
14774459,East Harlem,Entire home/apt,5,1,2,164,1,0,8,70,7,7
14741623,Bedford-Stuyvesant,Private room,2,1,1,48,3,45,59,92,9,10
14661553,Carroll Gardens,Private room,2,1,1,100,2,65,87,94,9,9
14464699,Bushwick,Private room,3,1,1,110,1,310,194,96,10,10
14249338,Bedford-Stuyvesant,Entire home/apt,6,1,2,160,1,184,117,92,9,9
14237346,Prospect Heights,Private room,2,1,1,55,1,261,90,97,10,10
14168413,Murray Hill,Private room,2,1,1,100,1,0,11,93,9,10
14138800,Bushwick,Entire home/apt,4,1,1,90,2,0,26,98,10,10
14086188,Hell's Kitchen,Private room,2,1,1,90,1,0,11,96,10,10
14028018,Hell's Kitchen,Entire home/apt,3,1,0,120,30,293,6,93,9,9
14012748,East Village,Entire home/apt,2,1,1,350,4,0,0,,,
14012274,Upper East Side,Entire home/apt,4,1,2,152,30,307,1,100,8,10
13995350,East Village,Shared room,1,1,1,79,1,0,1,80,8,8
13972766,Greenwich Village,Private room,2,1,1,79,1,112,153,93,10,9
13956372,Hell's Kitchen,Entire home/apt,5,2,2,378,30,327,1,100,10,10
13943523,Midtown,Entire home/apt,4,1,1,280,3,0,2,100,10,10
13914237,Upper West Side,Entire home/apt,2,1,0,70,2,0,7,80,8,8
13891181,Bedford-Stuyvesant,Private room,2,2,1,73,5,79,83,92,10,9
13842069,Briarwood,Private room,4,1,1,73,4,296,71,97,10,10
13740704,Flatlands,Private room,2,1,1,45,8,87,10,91,9,8
13733733,Flatbush,Private room,2,1,1,55,1,0,11,96,9,9
13685807,Hell's Kitchen,Entire home/apt,3,1,1,176,4,208,94,94,10,9
13669423,Flatiron District,Entire home/apt,3,1,0,185,30,301,8,85,9,9
13642073,Bedford-Stuyvesant,Entire home/apt,2,1,1,110,4,12,7,97,10,10
30008659,Midtown,Entire home/apt,3,1,0,145,30,339,0,,,
29967691,Greenwich Village,Entire home/apt,2,1,1,250,2,0,4,95,10,9
29958350,West Village,Entire home/apt,4,1,2,300,7,10,2,100,10,10
29916697,Midtown,Private room,2,1,0,314,2,242,0,,,
29909526,Flushing,Private room,4,1,1,60,1,339,19,89,9,9
29889800,Roosevelt Island,Private room,3,1,1,200,7,363,3,87,9,9
29734919,Upper East Side,Entire home/apt,4,2,3,500,5,20,0,,,
29702562,Upper East Side,Entire home/apt,2,1,1,195,30,115,1,100,10,10
21241829,Greenwich Village,Private room,2,1,1,200,3,0,9,96,10,10
21230280,Flushing,Private room,2,1,1,45,2,85,23,92,9,9
21197268,Glendale,Private room,2,1,1,60,1,332,5,95,10,10
21192364,Murray Hill,Entire home/apt,2,1,0,150,30,338,1,100,10,8
21174008,West Village,Entire home/apt,3,1,1,225,1,13,64,94,10,9
21110709,Astoria,Entire home/apt,6,1,3,180,4,141,36,99,10,10
21020048,SoHo,Entire home/apt,4,1,2,650,2,0,3,100,10,10
21015032,Hell's Kitchen,Entire home/apt,4,1,1,215,2,9,23,97,10,10
20897776,Hell's Kitchen,Entire home/apt,3,1,1,125,30,338,5,100,10,10
20864325,East Harlem,Private room,2,1,1,93,2,13,47,97,10,10
20826700,East Village,Entire home/apt,4,1,1,150,30,133,45,96,10,10
20818955,Woodhaven,Private room,2,2,1,49,2,116,7,100,10,10
20795736,Lower East Side,Entire home/apt,4,1,1,192,1,196,96,90,9,9
13309188,Roosevelt Island,Entire home/apt,2,1,1,195,14,0,1,80,8,6
13136536,Edgemere,Private room,4,1,2,195,4,0,0,,,
13130036,Upper East Side,Entire home/apt,2,1,1,235,120,78,8,91,10,9
13113422,Upper West Side,Entire home/apt,2,1,1,294,14,0,0,,,
13045257,Upper East Side,Shared room,1,1,1,45,30,272,21,94,10,9
33750761,Midtown,Entire home/apt,4,2,2,310,5,7,0,,,
33717623,Tribeca,Entire home/apt,2,1,0,355,4,360,1,100,10,10
33682555,Midtown,Entire home/apt,6,1,2,419,3,331,0,,,
33636725,Greenwich Village,Entire home/apt,3,1,2,289,1,110,0,,,
33633853,Hell's Kitchen,Entire home/apt,7,1,2,299,4,215,1,100,10,10
33618854,East Flatbush,Entire home/apt,9,1.5,4,425,2,179,0,,,
33618701,East Flatbush,Private room,8,1,1,50,1,328,3,80,10,8
33616628,Bushwick,Private room,2,1,1,70,3,323,0,,,
33155950,Astoria,Entire home/apt,10,2,3,300,2,291,5,100,10,10
33138268,Bushwick,Entire home/apt,8,1,3,201,2,341,9,96,10,10
32961700,Upper West Side,Entire home/apt,4,1.5,2,220,30,123,0,,,
32900798,Bushwick,Private room,2,1,1,95,1,2,4,100,10,10
32814524,Astoria,Shared room,1,1,1,35,1,0,11,98,10,10
32721155,Flatbush,Private room,2,1,1,39,2,2,0,,,
32590674,Murray Hill,Entire home/apt,4,1,1,330,2,96,3,93,10,9
32488571,Upper East Side,Entire home/apt,4,1,1,170,30,335,0,,,
32409168,Astoria,Private room,4,1,1,80,1,302,15,99,10,10
32383425,Nolita,Private room,1,1,1,62,30,273,0,,,
32383150,Nolita,Entire home/apt,4,1,2,149,30,245,0,,,
32377609,Murray Hill,Entire home/apt,3,1,1,190,30,318,1,100,10,8
32360692,SoHo,Entire home/apt,6,1,3,207,30,245,0,,,
32284628,East Harlem,Entire home/apt,16,1,0,612,1,84,8,100,10,10
32186978,Upper East Side,Entire home/apt,6,1,2,180,3,117,1,100,10,10
32171104,Hell's Kitchen,Entire home/apt,6,1,1,280,2,0,0,,,
32139067,Hell's Kitchen,Entire home/apt,4,1,2,190,30,164,1,,,
32013622,Inwood,Private room,2,1,2,48,160,179,0,,,
31882099,Bedford-Stuyvesant,Private room,2,1.5,1,44,2,158,7,77,10,9
31838301,Bedford-Stuyvesant,Private room,2,1,1,46,1,34,10,100,10,10
31688641,Gravesend,Shared room,1,1,1,49,5,350,0,,,
18429093,Upper East Side,Entire home/apt,3,1,1,160,31,346,7,80,7,8
18312612,Hell's Kitchen,Entire home/apt,4,1,1,149,4,203,70,83,8,8
18248273,East Harlem,Private room,2,1.5,1,30,2,3,14,90,10,9
18120946,Bedford-Stuyvesant,Private room,3,1,2,125,1,144,48,96,10,9
17988221,East Village,Private room,2,1,1,100,2,0,0,,,
17956441,Upper West Side,Entire home/apt,3,1,1,210,30,365,0,,,
17752907,Bushwick,Private room,1,1,1,37,2,0,1,100,10,10
17697164,Murray Hill,Entire home/apt,6,1,2,325,2,0,5,100,10,10
17558802,Astoria,Private room,1,1,1,55,10,123,0,,,
17541599,East Harlem,Private room,1,1,1,46,6,0,1,100,10,10
17513576,Murray Hill,Entire home/apt,4,2,2,159,30,331,3,100,10,9
17432700,Long Island City,Private room,2,1,4,109,1,364,34,85,9,9
17376200,Bedford-Stuyvesant,Private room,2,1,1,65,5,81,65,97,10,10
17030043,Bedford-Stuyvesant,Private room,1,1.5,1,900,1,90,1,100,10,10
16855679,Midtown,Private room,4,1,1,640,2,0,0,,,
16783828,Upper East Side,Private room,2,1,1,117,3,111,61,96,10,10
16691826,Hell's Kitchen,Entire home/apt,4,1,1,98,30,0,4,95,10,10
16556211,East Flatbush,Private room,1,1,1,80,1,344,27,95,10,9
25263244,Kew Gardens,Shared room,1,1,1,32,1,16,28,99,10,10
24970373,Civic Center,Entire home/apt,3,1,0,200,2,0,4,100,10,10
24959305,Bushwick,Entire home/apt,4,1,1,135,3,107,36,95,10,9
24752372,Lower East Side,Private room,2,1,1,100,1,0,11,100,10,10
24717033,Murray Hill,Entire home/apt,5,2,2,334,30,359,4,100,10,10
24524252,Midwood,Entire home/apt,2,1,1,75,2,69,20,96,10,10
24455437,Upper East Side,Entire home/apt,4,1,1,195,3,135,28,90,10,9
24430382,Woodhaven,Private room,1,1,1,69,3,330,26,98,10,10
24269100,Flushing,Private room,2,1,1,65,1,51,76,95,10,10
24210296,SoHo,Private room,2,1,1,150,2,17,56,98,10,10
23870093,Bedford-Stuyvesant,Entire home/apt,2,1,1,120,5,276,2,90,10,10
23799904,Flushing,Entire home/apt,2,1,1,85,30,333,2,100,10,9
23743988,Upper West Side,Entire home/apt,2,1,0,150,4,1,41,100,10,10
23595101,Hell's Kitchen,Entire home/apt,3,1,0,400,2,191,6,100,10,10
23505645,Glendale,Private room,3,1,1,30,2,259,49,98,10,10
11375631,Upper East Side,Entire home/apt,2,1,1,150,2,0,10,100,10,10
10994530,Flatbush,Entire home/apt,4,1,2,92,1,0,25,95,10,9
10966240,Bedford-Stuyvesant,Private room,1,1,1,30,1,0,1,100,10,10
9127011,Chelsea,Entire home/apt,4,1,1,193,1,0,8,91,10,10
9115832,Bushwick,Private room,2,1,1,60,1,0,0,,,
9091710,East Village,Entire home/apt,2,1,1,130,1,0,6,100,10,10
9066389,Lower East Side,Entire home/apt,4,1,2,190,1,0,2,100,10,10
8811514,West Village,Entire home/apt,4,1,0,250,2,0,2,100,10,10
8673127,Forest Hills,Private room,2,1,1,55,2,65,24,96,10,10
8665047,East Village,Entire home/apt,4,1,2,297,1,0,9,91,10,9
8501589,Lower East Side,Entire home/apt,2,1,1,90,6,0,7,100,10,10
8330254,Park Slope,Entire home/apt,4,1,2,200,28,341,55,97,10,10
8276961,Hell's Kitchen,Entire home/apt,3,1,1,189,2,17,38,95,10,10
8255329,Bushwick,Private room,1,1.5,1,50,1,0,4,95,10,9
7901928,Astoria,Private room,2,1,1,60,1,0,2,100,10,10
7842276,Boerum Hill,Entire home/apt,2,1,1,108,2,0,40,95,10,10
7728262,Bedford-Stuyvesant,Entire home/apt,2,1,1,70,1,0,2,100,10,10
7630422,Upper West Side,Entire home/apt,4,1,0,230,1,338,149,98,10,9
7511452,SoHo,Private room,4,1.5,2,300,7,177,51,90,9,9
7509362,Upper West Side,Private room,2,1,1,87,3,0,9,98,10,10
7462019,Flatbush,Entire home/apt,6,1,3,125,3,159,98,95,10,9
7272530,Bedford-Stuyvesant,Private room,2,1,1,65,1,92,6,90,9,10
7224484,Lower East Side,Entire home/apt,3,1,0,110,30,281,10,92,9,9
7133488,Astoria,Private room,2,1,1,85,2,112,32,97,10,10
7065748,East Village,Private room,1,1,1,57,1,0,0,,,
6808818,Bushwick,Private room,2,1,1,61,1,2,52,95,10,10
6700454,Bushwick,Private room,1,1,1,55,5,17,0,,,
6653095,East Harlem,Private room,2,1,1,70,1,277,31,97,10,9
6556848,Prospect Heights,Entire home/apt,4,1,2,175,2,0,10,94,9,9
6515263,Upper West Side,Private room,1,1,1,80,3,278,125,93,9,9
6403611,Upper West Side,Entire home/apt,2,1,1,205,2,115,160,94,9,9
6346456,Nolita,Entire home/apt,2,1,1,350,1,0,0,,,
6334808,East Village,Private room,2,2,1,170,5,0,0,,,
6303845,Bedford-Stuyvesant,Private room,1,1.5,1,60,30,177,25,96,10,9
16230255,East Village,Private room,2,1,1,80,3,5,103,97,10,9
