"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-03-31,94364,"83869","ID","Coeur d'Alene","Kootenai County","Spirit Lake",11008,333200,0.00603864734299517,0.0315789473684211,0.195550771438823,0.106043591005753,0.0384865815420505,"2019-03","2019-Q1",333200,0,"2019-03"
2019-03-31,64920,"17090","PA","Harrisburg-Carlisle","Perry County","Carroll",11009,194900,-0.00255885363357216,-0.00255885363357216,0.0411324786324786,0.0347486182447718,0.0160570228251116,"2018-10","2018-Q4",196900,-0.0101574403250381,"2018-09"
2019-03-31,64503,"16229","PA","Pittsburgh","Armstrong County","South Buffalo",11010,147900,0.00203252032520325,-0.000675675675675676,0.0504261363636364,0.0360467996417033,0.0147141860865698,"2018-11","2018-Q4",148100,-0.00135043889264011,"2018-11"
2019-03-31,73071,"34269","FL","Arcadia","De Soto County","Arcadia",11011,175300,0.000570776255707763,0.0138808559861191,0.0807644882860666,0.081648227011303,0.0337371582276833,"2006-08","2006-Q3",216000,-0.188425925925926,"2005-07"
2019-03-31,82239,"55388","MN","Minneapolis-St. Paul-Bloomington","Carver County","Watertown",11012,259300,0.00309477756286267,0.0148727984344423,0.0670781893004115,0.066875977927872,0.0298631991656257,"2019-03","2019-Q1",259300,0,"2019-03"
2019-03-31,59353,"04083","ME","Portland-South Portland","York County","Springvale",11013,184500,0.00490196078431373,0.00764609503003823,0.102150537634409,0.0433872116838625,0.0162713251460029,"2019-03","2019-Q1",184500,0,"2019-03"
2019-03-31,59115,"03307","NH","Concord","Merrimack County","Loudon",11014,261900,0.00114678899082569,-0.0011441647597254,0.0218493952399532,0.0417116564389701,0.0168033784212587,"2018-12","2018-Q4",262200,-0.0011441647597254,"2018-12"
2019-03-31,59135,"03461","NH","Keene","Cheshire County","Rindge",11015,243400,0.00453982666116385,0.00412541254125413,0.0880643719266875,0.0525626015176548,0.0142432070719343,"2019-03","2019-Q1",243400,0,"2019-03"
2019-03-31,96980,"92662","CA","Los Angeles-Long Beach-Anaheim","Orange County","Newport Beach",11016,2791300,-0.00637192083155347,-0.00665480427046263,0.0271195172210774,0.0330208242594097,0.0408588670179604,"2018-10","2018-Q4",2816200,-0.00884170158369434,"2018-07"
2019-03-31,66938,"21638","MD","Baltimore-Columbia-Towson","Queen Annes County","Grasonville",11017,388900,0.00387196695921528,0.0159352142110763,0.0519340005409792,0.0119906398600433,0.000102912430520741,"2007-02","2007-Q1",459000,-0.152723311546841,"2004-12"
2019-03-31,71207,"30564","GA","Gainesville","Hall County","Murrayville",11018,197600,-0.00353000504286435,0.00559796437659033,0.0917127071823204,0.0820729563281302,0.0305148664922288,"2019-02","2019-Q1",198300,-0.00353000504286435,"2019-02"
2019-03-31,81117,"52772","IA",,"Cedar County","Tipton",11019,152800,-0.00130718954248366,0.00394218134034166,0.0282637954239569,0.0451953119594923,0.025834179666586,"2019-02","2019-Q1",153000,-0.00130718954248366,"2019-01"
2019-03-31,65883,"19362","PA","Philadelphia-Camden-Wilmington","Chester County","West Nottingham",11020,252000,0.003584229390681,0.0181818181818182,0.0294117647058823,0.0338111815884965,0.00568996008019895,"2008-01","2008-Q1",254500,-0.00982318271119843,"2007-03"
2019-03-31,98187,"95423","CA","Clearlake","Lake County","Clearlake Oaks",11021,178600,-0.00390407138873397,-0.0361575822989746,0.0147727272727273,0.0726058534821907,0.0123948621126484,"2006-03","2006-Q1",250100,-0.285885645741703,"2004-11"
2019-03-31,98065,"95236","CA","Stockton-Lodi","San Joaquin County","Linden",11022,488300,-0.00306247447937934,0.0147547797173732,0.108513053348468,0.0838288514872105,0.0396155201651955,"2006-01","2006-Q1",511600,-0.0455433932759969,"2005-09"
2019-03-31,67019,"21755","MD","Washington-Arlington-Alexandria","Frederick County","Jefferson",11023,367500,0.000544514021236047,0.00850713501646542,0.0194174757281553,0.0388731221615659,0.0162140100601356,"2006-04","2006-Q2",436600,-0.158268437929455,"2004-11"
2019-03-31,79648,"49265","MI","Adrian","Lenawee County","Onsted",11024,168800,-0.00177409816676523,0.000592768227622999,0.0629722921914358,0.0638005908126336,0.0316571611869378,"2019-02","2019-Q1",169100,-0.00177409816676523,"2019-02"
