,id,neighbourhood_cleansed,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value
33754,33315368,Chelsea,Entire home/apt,4,1.0,2.0,250.0,1,14,0,,,
33755,33579533,Bedford-Stuyvesant,Private room,2,1.0,1.0,57.0,3,85,0,,,
33756,33475869,East Harlem,Private room,2,1.5,1.0,80.0,2,0,1,100.0,10.0,10.0
33757,33404689,Glendale,Entire home/apt,4,1.0,2.0,200.0,1,62,2,100.0,10.0,10.0
33758,33245807,Upper West Side,Private room,2,1.5,1.0,45.0,30,365,0,,,
33759,33241978,Midtown,Private room,4,2.0,1.0,250.0,1,206,0,,,
33760,33195645,Bushwick,Entire home/apt,2,1.0,1.0,140.0,7,36,0,,,
33761,33159202,Hell's Kitchen,Entire home/apt,4,1.0,1.0,300.0,2,111,7,97.0,9.0,9.0
33762,33157841,Bedford-Stuyvesant,Entire home/apt,3,1.0,2.0,80.0,30,247,0,,,
33763,32786275,Hell's Kitchen,Entire home/apt,3,1.0,1.0,145.0,3,50,2,100.0,10.0,10.0
33764,32697097,Bushwick,Entire home/apt,8,3.5,3.0,300.0,3,114,4,100.0,10.0,9.0
33765,32457051,Upper East Side,Private room,2,1.0,0.0,420.0,2,364,0,,,
33766,32164065,Bedford-Stuyvesant,Private room,3,3.0,1.0,56.0,1,0,8,75.0,9.0,8.0
33767,32162250,Astoria,Entire home/apt,6,1.0,2.0,225.0,5,46,0,,,
33768,32137567,Little Italy,Entire home/apt,3,1.0,0.0,150.0,2,16,11,96.0,10.0,9.0
33769,32117645,Upper East Side,Private room,2,1.0,1.0,75.0,1,1,3,100.0,10.0,10.0
33770,31953282,Hell's Kitchen,Entire home/apt,4,1.0,1.0,180.0,30,280,1,100.0,10.0,10.0
33771,31900894,Flushing,Shared room,1,1.0,1.0,45.0,2,88,0,,,
33772,31759709,West Village,Entire home/apt,5,1.0,1.0,270.0,4,183,5,100.0,10.0,9.0
33773,31356462,East Harlem,Private room,3,1.0,1.0,100.0,2,357,0,,,
33774,31353429,Murray Hill,Entire home/apt,4,1.0,2.0,395.0,5,342,1,100.0,8.0,8.0
33775,31234496,Flatbush,Private room,2,1.0,1.0,45.0,1,132,4,87.0,9.0,10.0
33776,31226643,Flatlands,Private room,2,1.0,1.0,40.0,3,144,5,80.0,9.0,8.0
33777,31221996,Bedford-Stuyvesant,Private room,2,2.0,1.0,39.0,2,0,9,82.0,8.0,8.0
33778,31082886,Bedford-Stuyvesant,Private room,1,1.0,1.0,50.0,1,357,0,,,
33779,31002659,Chelsea,Entire home/apt,4,1.0,1.0,225.0,5,157,8,98.0,10.0,10.0
33780,30913615,Hell's Kitchen,Private room,1,1.0,1.0,70.0,1,69,25,98.0,10.0,10.0
33781,30596759,Lower East Side,Private room,3,1.0,1.0,85.0,2,318,14,89.0,8.0,9.0
33782,30591250,Midtown,Entire home/apt,4,1.0,1.0,300.0,7,331,7,94.0,10.0,9.0
33783,30589552,East Harlem,Entire home/apt,2,1.0,1.0,135.0,2,3,0,,,
33784,10514879,East Village,Entire home/apt,4,2.0,2.0,450.0,1,0,1,100.0,10.0,10.0
33785,9978606,East Village,Private room,1,1.0,1.0,80.0,1,0,2,90.0,8.0,6.0
33786,9880827,Midtown,Entire home/apt,3,1.0,1.0,239.0,30,362,0,,,
33787,9779228,Gramercy,Entire home/apt,1,1.0,1.0,86.0,20,0,0,,,
33788,9720809,Midtown,Private room,2,1.0,1.0,120.0,90,178,0,,,
33789,9693821,East Harlem,Entire home/apt,6,1.0,2.0,200.0,6,0,0,,,
33790,9674880,Hell's Kitchen,Private room,1,1.0,1.0,95.0,3,0,0,,,
33791,30568497,Upper West Side,Entire home/apt,2,1.0,1.0,195.0,3,36,4,100.0,10.0,10.0
33792,30535905,Carroll Gardens,Entire home/apt,3,1.0,1.0,79.0,30,0,0,,,
33793,30442790,Bedford-Stuyvesant,Private room,1,1.0,1.0,42.0,30,293,0,,,
33794,30441211,Hell's Kitchen,Private room,1,1.0,1.0,115.0,1,45,9,100.0,10.0,10.0
33795,23961376,East Village,Private room,2,1.0,1.0,100.0,3,37,35,93.0,10.0,9.0
33796,23881662,East Village,Entire home/apt,6,1.0,2.0,325.0,5,139,41,91.0,10.0,9.0
33797,23842950,Long Island City,Entire home/apt,10,2.0,4.0,300.0,2,261,48,91.0,10.0,9.0
33798,23750752,Upper West Side,Entire home/apt,4,2.0,2.0,250.0,30,354,1,100.0,10.0,6.0
33799,23467280,Carroll Gardens,Private room,1,1.0,1.0,47.0,1,87,5,76.0,8.0,8.0
33800,23111211,Flatiron District,Private room,2,1.0,1.0,112.0,4,7,14,98.0,10.0,10.0
33801,23102097,Bushwick,Private room,2,1.0,1.0,49.0,1,79,88,94.0,10.0,10.0
33802,22574255,Flatbush,Private room,2,1.0,1.0,54.0,2,87,82,99.0,10.0,10.0
33803,22495520,Midtown,Entire home/apt,4,1.0,1.0,125.0,2,197,95,99.0,10.0,10.0
33804,22345271,Lower East Side,Entire home/apt,4,1.0,2.0,185.0,2,252,81,97.0,10.0,9.0
33805,22336299,Cobble Hill,Entire home/apt,4,1.0,1.0,112.0,1,127,52,90.0,10.0,9.0
33806,30318013,Bedford-Stuyvesant,Entire home/apt,6,2.0,2.0,85.0,2,151,1,100.0,10.0,10.0
33807,14868347,Midtown,Entire home/apt,3,1.0,0.0,199.0,30,362,1,100.0,10.0,6.0
33808,14781268,Bushwick,Private room,2,1.0,1.0,70.0,1,0,6,87.0,9.0,9.0
33809,14756990,Bushwick,Private room,2,1.0,1.0,75.0,1,0,6,96.0,10.0,10.0
33810,14354732,Flushing,Entire home/apt,7,1.0,1.0,200.0,2,334,84,98.0,10.0,10.0
33811,14080022,Upper West Side,Entire home/apt,5,2.0,2.0,325.0,3,0,4,75.0,8.0,8.0
33812,13880183,Tribeca,Entire home/apt,4,2.0,2.0,,2,88,0,,,
33813,13761271,Flushing,Private room,4,1.0,1.0,60.0,3,21,78,91.0,9.0,9.0
33814,13760233,Nolita,Private room,2,1.0,1.0,65.0,3,0,2,90.0,9.0,9.0
33815,4616452,Upper East Side,Entire home/apt,5,1.0,2.0,249.0,3,0,1,100.0,10.0,10.0
33816,4462553,West Village,Entire home/apt,2,1.0,2.0,175.0,1,0,0,,,
33817,4378816,Bushwick,Private room,2,1.0,1.0,60.0,2,346,58,93.0,9.0,9.0
33818,4288276,Upper East Side,Entire home/apt,3,1.0,1.0,145.0,3,24,58,86.0,9.0,9.0
33819,4276618,Chelsea,Entire home/apt,2,1.0,1.0,120.0,3,0,18,90.0,9.0,9.0
33820,4262120,Upper West Side,Entire home/apt,5,3.0,2.0,,1,0,0,,,
33821,4220151,Chelsea,Entire home/apt,4,1.0,0.0,159.0,1,203,193,88.0,9.0,8.0
33822,4081707,Red Hook,Entire home/apt,6,2.0,3.0,300.0,5,8,9,100.0,10.0,10.0
33823,864981,Sunset Park,Private room,1,1.0,1.0,68.0,5,286,42,99.0,10.0,10.0
33824,9476774,Upper West Side,Entire home/apt,6,2.0,2.0,295.0,30,307,2,100.0,10.0,10.0
33825,32990259,Lower East Side,Entire home/apt,2,1.0,1.0,200.0,3,345,2,100.0,10.0,10.0
33826,19495570,Upper West Side,Private room,2,1.0,1.0,135.0,3,63,20,100.0,10.0,10.0
33827,19459965,Forest Hills,Entire home/apt,13,2.0,4.0,278.0,3,0,9,93.0,9.0,9.0
33828,19342192,Bedford-Stuyvesant,Entire home/apt,3,1.0,2.0,139.0,4,82,54,99.0,10.0,10.0
33829,18872091,Long Island City,Private room,2,1.0,1.0,60.0,30,0,4,95.0,10.0,10.0
33830,18728915,Bushwick,Entire home/apt,2,1.0,0.0,100.0,3,0,3,100.0,10.0,9.0
33831,18722146,Astoria,Private room,1,1.0,1.0,75.0,2,87,2,100.0,10.0,10.0
33832,18614596,East Village,Entire home/apt,4,1.0,1.0,210.0,3,0,5,92.0,10.0,9.0
33833,18375815,Tremont,Private room,2,1.0,1.0,38.0,2,308,30,90.0,9.0,9.0
33834,18240963,Coney Island,Entire home/apt,3,1.0,1.0,110.0,2,119,46,95.0,10.0,10.0
33835,18160364,Upper West Side,Entire home/apt,4,1.0,1.0,136.0,29,0,1,100.0,10.0,8.0
33836,17977439,Elmhurst,Private room,3,1.0,1.0,85.0,1,164,61,95.0,10.0,9.0
33837,17906601,Prospect Heights,Entire home/apt,6,1.0,2.0,160.0,4,53,109,96.0,10.0,10.0
33838,17879131,Chelsea,Private room,8,1.0,3.0,429.0,2,270,111,92.0,9.0,9.0
33839,17824351,East Village,Private room,2,2.0,1.0,79.0,4,0,1,80.0,10.0,8.0
33840,17765841,Flushing,Entire home/apt,5,1.0,2.0,229.0,1,288,22,95.0,9.0,9.0
33841,17764691,Upper West Side,Entire home/apt,2,1.0,0.0,97.0,3,0,4,93.0,10.0,10.0
33842,17606850,Bedford-Stuyvesant,Entire home/apt,4,1.0,2.0,200.0,2,88,68,96.0,10.0,9.0
33843,17539808,Bedford-Stuyvesant,Private room,2,1.0,1.0,55.0,2,56,19,96.0,10.0,10.0
33844,17529216,East Harlem,Private room,2,1.0,1.0,74.0,16,0,7,91.0,9.0,9.0
33845,17475711,St. George,Private room,2,2.0,1.0,50.0,1,0,12,97.0,10.0,10.0
33846,17456123,Bushwick,Private room,2,1.0,1.0,35.0,15,0,2,100.0,10.0,10.0
33847,17431995,Gramercy,Entire home/apt,4,1.0,2.0,155.0,20,101,23,98.0,10.0,9.0
33848,17417489,Astoria,Private room,1,1.0,1.0,110.0,3,63,35,94.0,9.0,9.0
33849,17223109,Chelsea,Entire home/apt,2,1.0,1.0,175.0,10,18,4,95.0,10.0,10.0
33850,17174519,Chelsea,Entire home/apt,6,2.0,3.0,650.0,4,40,30,99.0,10.0,10.0
33851,16440392,Bedford-Stuyvesant,Entire home/apt,2,1.0,1.0,150.0,2,70,7,100.0,9.0,10.0
33852,16424934,East Village,Entire home/apt,3,1.0,2.0,135.0,1,0,1,60.0,8.0,8.0
33853,16322481,Bushwick,Private room,1,1.0,1.0,30.0,3,0,2,100.0,10.0,10.0
33854,16298719,Bedford-Stuyvesant,Private room,2,1.0,1.0,55.0,14,0,4,93.0,9.0,9.0
33855,16284453,Cypress Hills,Private room,3,1.0,1.0,99.0,2,365,15,84.0,9.0,9.0
33856,16204655,Bushwick,Private room,2,1.0,1.0,82.0,2,0,0,,,
33857,5414178,Prospect Heights,Private room,2,1.0,1.0,150.0,1,0,2,100.0,10.0,10.0
33858,5406187,Flatbush,Private room,1,1.0,1.0,47.0,2,2,86,92.0,10.0,9.0
33859,5049823,Midtown,Private room,4,2.0,1.0,500.0,3,0,1,,,
33860,4998221,Flushing,Private room,2,1.0,1.0,89.0,1,364,2,90.0,10.0,9.0
33861,4802374,Upper East Side,Entire home/apt,2,1.0,0.0,119.0,10,0,12,95.0,10.0,9.0
33862,4756297,Gramercy,Entire home/apt,2,1.0,1.0,210.0,2,31,1,100.0,10.0,8.0
33863,4581942,Sunset Park,Private room,3,1.0,1.0,75.0,1,0,0,,,
33864,4150932,Prospect Heights,Private room,2,1.0,1.0,71.0,2,85,166,92.0,10.0,10.0
33865,3942731,Battery Park City,Entire home/apt,4,1.0,1.0,225.0,5,0,7,97.0,10.0,10.0
33866,3915042,Murray Hill,Entire home/apt,2,1.0,1.0,300.0,1,0,2,100.0,10.0,10.0
33867,3325584,Upper West Side,Entire home/apt,2,1.0,1.0,130.0,4,0,2,100.0,10.0,10.0
33868,3215660,East Harlem,Shared room,4,1.0,1.0,45.0,2,19,131,89.0,10.0,9.0
33869,3106154,Rego Park,Entire home/apt,2,1.0,0.0,52.0,2,0,1,,,
33870,2989394,Bedford-Stuyvesant,Entire home/apt,4,1.0,1.0,98.0,1,254,5,87.0,9.0,8.0
33871,2803013,Hell's Kitchen,Entire home/apt,2,1.0,0.0,189.0,3,0,1,,,
33872,2684223,Bedford-Stuyvesant,Private room,1,1.0,1.0,50.0,2,357,49,94.0,10.0,9.0
33873,2559129,Hell's Kitchen,Private room,2,1.0,1.0,95.0,4,0,7,96.0,10.0,9.0
33874,2547198,Nolita,Entire home/apt,3,1.0,1.0,150.0,1,129,152,88.0,9.0,9.0
33875,2514831,East Village,Entire home/apt,2,1.0,1.0,140.0,2,98,78,95.0,10.0,9.0
33876,2399434,Bushwick,Private room,2,1.0,1.0,62.0,21,133,37,96.0,10.0,10.0
33877,2392296,Kingsbridge,Shared room,1,1.0,1.0,32.0,2,83,6,90.0,10.0,10.0
33878,2259813,Chelsea,Entire home/apt,5,1.0,2.0,,3,0,0,,,
33879,2244103,East Village,Entire home/apt,2,1.0,1.0,250.0,2,181,133,98.0,10.0,10.0
33880,2054899,West Village,Entire home/apt,2,2.0,1.0,,3,0,0,,,
33881,1907058,East Flatbush,Private room,3,2.0,1.0,67.0,5,361,17,99.0,10.0,10.0
33882,1782667,Bushwick,Private room,1,1.0,1.0,69.0,1,282,137,97.0,10.0,9.0
33883,1755484,Upper East Side,Entire home/apt,2,1.0,1.0,225.0,4,303,9,94.0,10.0,10.0
33884,1690764,Bedford-Stuyvesant,Private room,4,1.0,1.0,45.0,3,365,1,80.0,10.0,10.0
33885,1670517,Gramercy,Entire home/apt,1,1.0,1.0,275.0,5,358,5,96.0,10.0,10.0
33886,1657110,West Village,Entire home/apt,2,1.0,1.0,195.0,5,0,52,92.0,9.0,8.0
33887,1644146,Carroll Gardens,Entire home/apt,3,1.0,0.0,150.0,3,217,92,90.0,9.0,9.0
33888,1567225,Upper West Side,Entire home/apt,6,1.5,3.0,550.0,4,142,17,95.0,10.0,9.0
33889,15998231,Bedford-Stuyvesant,Private room,2,1.5,1.0,35.0,3,0,0,,,
33890,15980715,Bushwick,Private room,2,1.5,1.0,46.0,7,34,25,99.0,10.0,10.0
33891,13763369,Astoria,Private room,2,1.0,1.0,50.0,5,0,3,100.0,10.0,10.0
33892,13740409,Flushing,Entire home/apt,6,2.0,3.0,350.0,3,0,1,100.0,10.0,10.0
33893,13452384,East Village,Private room,1,2.0,1.0,149.0,2,0,0,,,
33894,13225970,Upper West Side,Private room,1,1.5,1.0,36.0,15,0,1,80.0,8.0,10.0
33895,13186007,Astoria,Entire home/apt,3,1.0,0.0,99.0,3,7,89,96.0,10.0,10.0
33896,12897713,Chelsea,Entire home/apt,2,1.0,1.0,300.0,1,0,2,80.0,9.0,8.0
33897,12561615,Midtown,Private room,2,1.0,1.0,98.0,3,230,90,96.0,10.0,9.0
33898,12454556,East Village,Private room,2,1.0,1.0,80.0,2,0,3,93.0,10.0,9.0
33899,12344456,Park Slope,Entire home/apt,2,1.0,1.0,132.0,1,327,55,97.0,10.0,10.0
33900,12317903,Midtown,Entire home/apt,4,1.0,0.0,239.0,4,213,125,98.0,10.0,10.0
33901,12292409,Lower East Side,Entire home/apt,2,1.0,0.0,140.0,5,0,2,90.0,9.0,9.0
33902,12209944,Bedford-Stuyvesant,Entire home/apt,6,1.0,3.0,265.0,3,291,114,98.0,10.0,10.0
33903,12135856,Fort Hamilton,Private room,2,3.0,1.0,43.0,23,0,0,,,
33904,10297427,East Harlem,Entire home/apt,2,1.0,1.0,250.0,90,363,0,,,
33905,10068386,Park Slope,Entire home/apt,2,1.0,0.0,130.0,2,31,81,99.0,10.0,10.0
33906,10065831,Bedford-Stuyvesant,Private room,1,1.0,1.0,37.0,7,0,2,80.0,10.0,6.0
33907,9792720,Hell's Kitchen,Shared room,2,1.0,1.0,65.0,1,0,1,100.0,8.0,10.0
33908,9714870,Bedford-Stuyvesant,Entire home/apt,2,1.0,1.0,120.0,5,0,4,90.0,10.0,9.0
33909,9613369,Upper West Side,Entire home/apt,2,1.0,0.0,195.0,3,0,1,,,
33910,9549937,Little Italy,Entire home/apt,4,1.0,2.0,265.0,1,0,1,100.0,10.0,10.0
33911,32818954,Lower East Side,Private room,2,1.0,1.0,125.0,3,18,4,95.0,10.0,9.0
33912,9451860,East Village,Entire home/apt,4,1.0,0.0,85.0,1,309,87,91.0,9.0,8.0
33913,9383071,Bedford-Stuyvesant,Private room,1,2.0,1.0,50.0,2,0,6,100.0,10.0,10.0
33914,9116868,East Village,Entire home/apt,2,1.0,1.0,100.0,5,0,3,100.0,10.0,10.0
33915,9089397,Astoria,Private room,1,1.0,1.0,50.0,2,0,1,80.0,8.0,8.0
33916,9063972,Bushwick,Private room,2,1.0,1.0,80.0,3,0,0,,,
33917,33348910,Flushing,Private room,3,1.0,1.0,75.0,1,83,3,100.0,10.0,10.0
33918,33342461,Upper West Side,Entire home/apt,2,1.0,0.0,208.0,3,144,0,,,
33919,33342049,Hell's Kitchen,Entire home/apt,3,1.0,1.0,208.0,7,165,0,,,
33920,33340216,Flushing,Private room,2,1.0,1.0,60.0,1,52,2,80.0,9.0,8.0
33921,33339402,Norwood,Private room,4,1.0,1.0,55.0,2,18,3,80.0,7.0,7.0
33922,33309892,Upper West Side,Private room,2,2.0,1.0,105.0,1,3,6,87.0,9.0,9.0
33923,33246131,Upper West Side,Private room,2,1.5,1.0,49.0,30,287,0,,,
33924,33162983,Upper West Side,Entire home/apt,8,2.0,4.0,190.0,30,245,0,,,
33925,33037673,Chelsea,Entire home/apt,2,1.0,1.0,295.0,2,74,2,100.0,10.0,10.0
33926,32938196,Bushwick,Entire home/apt,7,1.0,2.0,150.0,2,316,0,,,
33927,32869060,Hell's Kitchen,Private room,2,1.0,1.0,110.0,1,1,7,100.0,10.0,9.0
33928,32739824,Upper East Side,Entire home/apt,2,1.0,1.0,111.0,2,0,4,100.0,10.0,10.0
33929,32657797,East Harlem,Entire home/apt,8,1.0,3.0,350.0,3,329,5,80.0,9.0,8.0
33930,32486433,Bedford-Stuyvesant,Private room,1,1.0,1.0,66.0,1,0,0,,,
33931,32405112,Lower East Side,Entire home/apt,4,1.0,2.0,345.0,2,0,6,80.0,7.0,8.0
33932,32302579,Prospect Heights,Private room,1,1.0,1.0,65.0,2,34,4,100.0,10.0,10.0
33933,32263166,Tremont,Shared room,2,1.0,1.0,50.0,1,154,4,100.0,10.0,10.0
33934,32165550,Elmhurst,Entire home/apt,4,1.0,0.0,70.0,1,105,3,87.0,9.0,9.0
33935,32050188,Hell's Kitchen,Private room,2,1.0,1.0,120.0,1,123,25,96.0,10.0,10.0
33936,32020990,Astoria,Private room,2,1.0,1.0,65.0,1,136,6,100.0,10.0,9.0
33937,31974197,Bedford-Stuyvesant,Private room,2,1.0,1.0,75.0,2,41,2,90.0,10.0,10.0
33938,31950082,Red Hook,Entire home/apt,5,2.5,3.0,250.0,2,24,0,,,
33939,31929775,Upper West Side,Entire home/apt,7,2.0,2.0,300.0,30,352,0,,,
33940,31397084,Lower East Side,Entire home/apt,2,1.0,1.0,200.0,30,310,21,99.0,10.0,10.0
33941,31285562,East Village,Entire home/apt,2,1.0,1.0,111.0,3,0,2,90.0,10.0,10.0
33942,31102915,Midwood,Entire home/apt,3,1.0,1.0,120.0,1,148,2,50.0,6.0,5.0
33943,31088379,Upper West Side,Shared room,2,1.0,1.0,199.0,3,30,0,,,
33944,31057603,Bedford-Stuyvesant,Entire home/apt,4,1.0,2.0,69.0,30,0,0,,,
33945,31018996,Bushwick,Private room,2,1.0,1.0,65.0,7,178,0,,,
33946,30942018,Hell's Kitchen,Shared room,1,1.0,1.0,80.0,1,62,8,100.0,10.0,10.0
33947,30932555,Hell's Kitchen,Entire home/apt,2,1.0,1.0,179.0,2,229,4,95.0,10.0,10.0
33948,30800868,Upper West Side,Private room,2,1.0,1.0,99.0,1,31,19,86.0,9.0,9.0
33949,30774970,Bedford-Stuyvesant,Private room,2,1.0,1.0,75.0,1,156,9,98.0,10.0,10.0
33950,30770723,Bushwick,Private room,2,1.0,1.0,70.0,1,36,4,90.0,9.0,9.0
33951,30763021,Flatlands,Entire home/apt,4,1.0,1.0,89.0,2,153,5,100.0,10.0,10.0
33952,30717527,Long Island City,Entire home/apt,6,1.0,2.0,283.0,2,340,5,92.0,10.0,8.0
33953,30595234,Upper East Side,Private room,1,1.0,1.0,80.0,1,0,3,87.0,9.0,9.0
33954,30559819,Sunset Park,Entire home/apt,4,1.5,2.0,150.0,2,26,0,,,
33955,30555709,Midtown,Entire home/apt,3,1.0,1.0,150.0,1,0,4,100.0,10.0,10.0
33956,30496077,Upper West Side,Entire home/apt,2,1.0,0.0,200.0,5,8,1,100.0,10.0,10.0
33957,30447204,Bushwick,Entire home/apt,6,2.5,3.0,349.0,3,174,0,,,
33958,30405178,Hell's Kitchen,Entire home/apt,4,1.0,2.0,243.0,2,5,11,80.0,8.0,9.0
33959,30393853,Bedford-Stuyvesant,Entire home/apt,2,1.0,1.0,75.0,7,0,3,100.0,10.0,10.0
33960,26775087,Bedford-Stuyvesant,Private room,2,2.0,1.0,65.0,2,350,12,78.0,8.0,7.0
33961,26748389,Carroll Gardens,Entire home/apt,5,1.0,2.0,188.0,2,32,5,100.0,10.0,10.0
33962,26694068,Sunset Park,Entire home/apt,8,3.0,3.0,172.0,1,120,26,93.0,10.0,9.0
33963,26688854,Flushing,Private room,2,1.0,1.0,58.0,1,177,9,96.0,9.0,9.0
33964,26554879,East Village,Private room,4,1.0,1.0,179.0,30,257,25,94.0,10.0,9.0
33965,26528837,Rego Park,Private room,3,1.0,1.0,65.0,2,130,23,92.0,9.0,9.0
33966,26320074,Prospect Heights,Entire home/apt,5,2.0,3.0,449.0,3,310,25,96.0,10.0,9.0
33967,26200914,Forest Hills,Entire home/apt,4,1.0,1.0,89.0,3,1,5,100.0,10.0,10.0
33968,26193643,East Village,Entire home/apt,2,1.0,1.0,125.0,2,3,26,98.0,10.0,10.0
33969,26171844,Upper East Side,Private room,2,1.0,1.0,85.0,2,32,42,88.0,9.0,9.0
33970,25963570,Bedford-Stuyvesant,Entire home/apt,4,1.0,0.0,115.0,1,86,58,96.0,10.0,10.0
33971,25788995,Upper West Side,Private room,2,1.0,1.0,90.0,1,48,45,96.0,10.0,10.0
33972,25742944,Upper East Side,Entire home/apt,3,1.0,0.0,150.0,2,12,3,100.0,10.0,9.0
33973,25619849,East Village,Private room,2,2.0,1.0,100.0,1,181,10,93.0,10.0,9.0
33974,24715838,Chelsea,Entire home/apt,4,1.0,1.0,190.0,3,0,2,100.0,9.0,9.0
33975,24697005,Park Slope,Private room,4,1.0,2.0,95.0,2,97,15,100.0,10.0,10.0
33976,24603725,Midtown,Private room,2,1.0,1.0,83.0,2,35,70,99.0,10.0,10.0
33977,24240996,Sunset Park,Entire home/apt,3,1.0,1.0,125.0,15,32,1,,,
33978,24227991,Morris Park,Entire home/apt,16,2.0,3.0,450.0,3,326,0,,,
33979,24033812,Greenwich Village,Private room,1,1.0,1.0,100.0,1,0,1,,,
33980,23961333,Bedford-Stuyvesant,Entire home/apt,2,1.0,1.0,180.0,5,6,5,100.0,10.0,10.0
33981,23788708,Hell's Kitchen,Entire home/apt,6,1.0,3.0,375.0,2,94,17,84.0,9.0,9.0
33982,23771286,Hell's Kitchen,Entire home/apt,5,2.0,2.0,345.0,30,365,1,100.0,6.0,10.0
33983,23760168,Bushwick,Entire home/apt,3,1.0,1.0,105.0,2,70,65,99.0,10.0,10.0
33984,23731088,East Village,Private room,4,1.0,1.0,260.0,1,39,2,100.0,10.0,10.0
33985,23717431,Upper West Side,Entire home/apt,5,1.0,2.0,300.0,2,0,0,,,
33986,23596025,Upper West Side,Entire home/apt,5,1.0,3.0,150.0,12,0,0,,,
33987,23528984,Bedford-Stuyvesant,Entire home/apt,4,1.0,2.0,110.0,1,33,52,95.0,10.0,10.0
33988,23525066,Lower East Side,Entire home/apt,4,1.0,2.0,158.0,1,121,35,91.0,9.0,9.0
33989,23464702,Chelsea,Private room,1,1.0,1.0,99.0,3,0,3,100.0,10.0,10.0
33990,22925367,East Harlem,Shared room,1,1.0,1.0,30.0,1,0,30,96.0,10.0,10.0
33991,22847975,Astoria,Private room,2,1.0,1.0,70.0,1,0,0,,,
33992,22810195,Bushwick,Entire home/apt,5,2.0,2.0,147.0,8,19,10,100.0,10.0,10.0
33993,22786958,Chelsea,Entire home/apt,4,1.0,1.0,220.0,1,1,6,100.0,10.0,10.0
33994,22714857,Hell's Kitchen,Shared room,2,1.0,1.0,80.0,1,323,34,80.0,8.0,8.0
33995,22704580,Upper West Side,Private room,1,1.0,0.0,120.0,60,365,0,,,
33996,22670315,Bushwick,Entire home/apt,2,1.0,1.0,99.0,2,335,56,95.0,10.0,9.0
33997,22580902,East Village,Private room,1,1.0,1.0,100.0,4,0,22,94.0,10.0,9.0
33998,22512408,Roosevelt Island,Private room,1,1.0,1.0,78.0,7,0,0,,,
33999,22480209,East Flatbush,Private room,3,1.0,3.0,31.0,30,364,0,,,
34000,22401901,Upper East Side,Entire home/apt,2,1.0,0.0,89.0,2,0,1,,,
34001,22340093,Upper East Side,Entire home/apt,5,1.0,2.0,150.0,30,73,2,80.0,9.0,7.0
34002,22248615,Hell's Kitchen,Private room,2,1.0,0.0,119.0,1,68,62,92.0,10.0,9.0
34003,22209216,Long Island City,Private room,2,1.0,1.0,40.0,1,171,25,83.0,9.0,9.0
34004,22191760,Gramercy,Private room,2,1.0,1.0,299.0,1,0,4,100.0,10.0,10.0
34005,22162915,Upper West Side,Entire home/apt,7,1.0,2.0,200.0,30,0,1,80.0,10.0,6.0
34006,21966880,West Village,Entire home/apt,4,1.0,1.0,245.0,2,62,39,98.0,10.0,9.0
34007,21868813,Astoria,Entire home/apt,3,1.0,1.0,95.0,6,0,2,100.0,10.0,10.0
34008,21851570,Bedford-Stuyvesant,Entire home/apt,2,1.0,1.0,95.0,3,0,4,85.0,8.0,9.0
34009,21850772,Upper East Side,Entire home/apt,2,1.0,0.0,179.0,8,0,3,93.0,9.0,9.0
34010,21816522,East Harlem,Private room,2,1.0,1.0,120.0,1,179,3,60.0,10.0,8.0
34011,21751907,Sunset Park,Private room,2,1.0,0.0,40.0,5,0,3,93.0,10.0,9.0
34012,21711746,Flatbush,Entire home/apt,4,1.0,1.0,95.0,1,148,22,94.0,10.0,10.0
34013,21609424,Astoria,Private room,2,1.0,1.0,40.0,1,345,111,88.0,9.0,9.0
34014,21588023,Bedford-Stuyvesant,Private room,4,1.0,1.0,50.0,2,28,8,88.0,9.0,10.0
34015,21586883,Astoria,Private room,2,1.0,1.0,60.0,1,0,2,100.0,10.0,10.0
34016,21535750,Flatbush,Entire home/apt,5,1.0,2.0,55.0,2,9,64,91.0,10.0,9.0
34017,21499536,Upper West Side,Entire home/apt,2,1.0,1.0,170.0,3,0,34,97.0,10.0,10.0
34018,21471116,Midtown,Private room,2,1.0,1.0,130.0,1,0,9,87.0,9.0,9.0
34019,21433817,Gramercy,Entire home/apt,5,2.0,2.0,500.0,30,204,28,99.0,10.0,9.0
34020,21413839,Chelsea,Private room,1,3.0,0.0,75.0,1,302,84,88.0,9.0,9.0
34021,20917759,Flatbush,Private room,1,1.0,1.0,45.0,2,77,0,,,
34022,20789361,Bedford-Stuyvesant,Private room,2,2.0,1.0,76.0,3,0,6,100.0,10.0,10.0
34023,20775039,Hell's Kitchen,Entire home/apt,2,1.0,1.0,145.0,2,179,71,95.0,9.0,10.0
34024,20725853,Carroll Gardens,Private room,1,1.0,1.0,50.0,1,23,12,92.0,9.0,9.0
34025,29800927,Lower East Side,Entire home/apt,4,2.0,1.0,200.0,30,32,0,,,
34026,30295374,Bushwick,Private room,2,1.5,1.0,80.0,1,0,1,100.0,10.0,10.0
34027,30193034,Midtown,Entire home/apt,2,1.0,0.0,675.0,28,273,6,93.0,10.0,9.0
34028,30193032,Midtown,Entire home/apt,2,1.0,0.0,675.0,28,264,2,70.0,8.0,8.0
34029,3889997,Chelsea,Entire home/apt,3,1.0,1.0,299.0,5,0,1,100.0,10.0,10.0
