Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
3/31/2019,61778,West Brighton,NY,New York-Newark-Jersey City,Richmond County,New York,7448,424300,-0.006090419,-0.023924546,0.046362515,0.083071463,0.025050259,2018-12,2018-Q4,434700,-0.023924546,2018-10
3/31/2019,61780,Grymes Hill,NY,New York-Newark-Jersey City,Richmond County,New York,2144,543100,-0.003669052,-0.012904398,0.075232627,0.094487895,0.037344524,2018-12,2018-Q4,550200,-0.012904398,2018-11
3/31/2019,61781,Rosebank,NY,New York-Newark-Jersey City,Richmond County,New York,2699,545600,-0.003106158,-0.016227912,0.085555113,0.089940109,0.037793481,2018-12,2018-Q4,554600,-0.016227912,2018-11
3/31/2019,61782,Great Kills,NY,New York-Newark-Jersey City,Richmond County,New York,879,556800,-0.001076426,-0.013465627,0.078233927,0.07309427,0.033937787,2018-12,2018-Q4,564400,-0.013465627,2018-11
3/31/2019,61783,Tottenville,NY,New York-Newark-Jersey City,Richmond County,New York,8579,586700,0.002220704,-0.004749788,0.07770022,0.062933465,0.02961384,2018-12,2018-Q4,589500,-0.004749788,2018-12
3/31/2019,61785,Rossville,NY,New York-Newark-Jersey City,Richmond County,New York,4557,576000,-0.003287766,-0.0209077,0.036717063,0.058197033,0.026740602,2018-12,2018-Q4,588300,-0.0209077,2018-10
3/31/2019,61786,West Brighton,NY,New York-Newark-Jersey City,Richmond County,New York,5851,516200,-0.009213052,-0.015261351,0.069179785,0.07860182,0.032170557,2019-01,2019-Q1,525000,-0.016761905,2018-11
3/31/2019,61790,Bull's Head,NY,New York-Newark-Jersey City,Richmond County,New York,107,524400,-0.002093245,-0.017241379,0.041302621,0.073812242,0.034239418,2018-12,2018-Q4,533600,-0.017241379,2018-10
3/31/2019,61780,Emerson Hill,NY,New York-Newark-Jersey City,Richmond County,New York,2144,543100,-0.003669052,-0.012904398,0.075232627,0.094487895,0.037344524,2018-12,2018-Q4,550200,-0.012904398,2018-11
3/31/2019,61786,Randall Manor,NY,New York-Newark-Jersey City,Richmond County,New York,5851,516200,-0.009213052,-0.015261351,0.069179785,0.07860182,0.032170557,2019-01,2019-Q1,525000,-0.016761905,2018-11
3/31/2019,61939,Longwood,NY,New York-Newark-Jersey City,Rockland County,Ramapo,4661,651700,0.003696288,0.010074396,0.001536807,0.087272328,0.031980419,2019-03,2019-Q1,651700,0,2019-03
3/31/2019,62370,Clifton,NY,Albany-Schenectady-Troy,Saratoga County,Clifton Park,834,288200,-0.001731902,-0.003802281,0.011938202,0.024619605,0.012155661,2018-10,2018-Q4,289900,-0.005864091,2018-07
3/31/2019,62371,Charleston,NY,Albany-Schenectady-Troy,Schoharie County,Esperance,14486,165200,0.00486618,0.01599016,0.073424301,0.033214457,0.007307071,2019-03,2019-Q1,165200,0,2019-03
3/31/2019,62789,St. George,NY,Glens Falls,Warren County,Lake George,9931,265500,-0.005617978,-0.021378548,-0.037345903,0.007550353,0.001098891,2007-10,2007-Q4,283200,-0.0625,2006-01
3/31/2019,61895,Windsor Terrace,NY,New York-Newark-Jersey City,Westchester County,Yonkers,249,504800,0.017947167,0.04275976,0.109450549,0.060910512,0.01590742,2019-03,2019-Q1,504800,0,2019-03
